x1_PD009_right,y1_PD009_right,x2_PD009_right,y2_PD009_right,x1_PD012_left,y1_PD012_left,x2_PD012_left,y2_PD012_left,x1_PD004_left,y1_PD004_left,x2_PD004_left,y2_PD004_left,x1_PD013_right,y1_PD013_right,x2_PD013_right,y2_PD013_right,x1_PD002_left,y1_PD002_left,x2_PD002_left,y2_PD002_left,x1_PD008_right,y1_PD008_right,x2_PD008_right,y2_PD008_right,x1_PD011_right,y1_PD011_right,x2_PD011_right,y2_PD011_right,x1_PD003_left,y1_PD003_left,x2_PD003_left,y2_PD003_left,x1_PD001_right,y1_PD001_right,x2_PD001_right,y2_PD001_right,x1_PD006_left,y1_PD006_left,x2_PD006_left,y2_PD006_left,x1_PD010_left,y1_PD010_left,x2_PD010_left,y2_PD010_left,x1_PD007_right,y1_PD007_right,x2_PD007_right,y2_PD007_right,x1_PD005_right,y1_PD005_right,x2_PD005_right,y2_PD005_right
8.57,-6.3306,8.57,0.5645,8.57,1.0484,8.57,-4.2137,8.57,2.7419,8.57,-2.7621,8.57,-7.4194,8.57,-0.4435,8.57,-3.9113,8.57,0.6452,8.57,-7.3185,8.57,-7.8226,8.57,-1.25,8.57,5.3024,8.57,-2.621,8.57,1.2097,8.57,-2.4597,8.57,-0.9476,8.57,-2.2379,8.57,-3.8868,8.57,5.0202,8.57,6.0484,8.57,-4.4758,8.57,2.0766,8.57,-1.1895,8.57,-5.4234
8.5733,-6.1895,8.5733,0.9073,8.5733,0.9879,8.5733,-4.0927,8.5733,3.004,8.5733,-2.4798,8.5733,-7.2984,8.5733,-0.4234,8.5733,-3.75,8.5733,0.1008,8.5733,-7.4597,8.5733,-7.9032,8.5733,-1.2903,8.5733,5.2823,8.5733,-2.3992,8.5733,1.2702,8.5733,-2.5202,8.5733,-0.746,8.5733,-1.9758,8.5733,-3.8506,8.5733,4.8589,8.5733,5.8266,8.5733,-4.4355,8.5733,2.0766,8.5733,-1.0484,8.5733,-5.5242
8.5767,-6.0887,8.5767,0.7661,8.5767,1.0887,8.5767,-4.0524,8.5767,3.1653,8.5767,-2.3185,8.5767,-7.3992,8.5767,-0.5242,8.5767,-3.5887,8.5767,0.3226,8.5767,-7.3992,8.5767,-7.8427,8.5767,-1.0282,8.5767,5.3831,8.5767,-2.4395,8.5767,1.2298,8.5767,-2.5202,8.5767,-0.8065,8.5767,-1.9556,8.5767,-3.8143,8.5767,5.1008,8.5767,6.0887,8.5767,-4.4758,8.5767,2.1573,8.5767,-1.0887,8.5767,-5.5645
8.58,-6.0484,8.58,0.9476,8.58,1.2903,8.58,-4.0927,8.58,3.3871,8.58,-2.5806,8.58,-7.2581,8.58,-0.5444,8.58,-3.7298,8.58,0.4435,8.58,-7.3992,8.58,-7.8629,8.58,-1.1694,8.58,5.3024,8.58,-2.5202,8.58,1.1895,8.58,-2.4798,8.58,-0.7056,8.58,-1.875,8.58,-3.778,8.58,5.0403,8.58,5.9274,8.58,-4.496,8.58,2.0363,8.58,-0.9677,8.58,-5.2419
8.5833,-6.0887,8.5833,0.8871,8.5833,1.3306,8.5833,-4.0927,8.5833,3.8306,8.5833,-2.5605,8.5833,-7.2581,8.5833,-0.4435,8.5833,-3.7097,8.5833,0.4637,8.5833,-7.2581,8.5833,-7.8629,8.5833,-1.129,8.5833,5.2823,8.5833,-2.3589,8.5833,1.3306,8.5833,-2.5806,8.5833,-0.6855,8.5833,-1.7339,8.5833,-3.7418,8.5833,5.121,8.5833,6.371,8.5833,-4.3145,8.5833,2.1573,8.5833,-1.0484,8.5833,-5.3226
8.5867,-5.9476,8.5867,0.9073,8.5867,1.4113,8.5867,-4.2137,8.5867,4.0726,8.5867,-2.5,8.5867,-7.2581,8.5867,-0.3427,8.5867,-3.3871,8.5867,0.2419,8.5867,-7.4194,8.5867,-8.004,8.5867,-1.1492,8.5867,5.3629,8.5867,-2.4395,8.5867,1.2903,8.5867,-2.4194,8.5867,-0.746,8.5867,-1.8347,8.5867,-3.7055,8.5867,5.2621,8.5867,6.1895,8.5867,-4.2944,8.5867,2.2782,8.5867,-0.9677,8.5867,-5.1613
8.59,-6.0081,8.59,0.9476,8.59,1.3911,8.59,-4.4758,8.59,4.5464,8.59,-2.4597,8.59,-7.1774,8.59,-0.3024,8.59,-3.5081,8.59,0.5242,8.59,-7.1976,8.59,-7.9234,8.59,-1.1694,8.59,5.3831,8.59,-2.3589,8.59,1.25,8.59,-2.3185,8.59,-0.6048,8.59,-1.7137,8.59,-3.6692,8.59,5.3427,8.59,6.25,8.59,-4.3548,8.59,2.2581,8.59,-0.9073,8.59,-5.3629
8.5933,-5.8065,8.5933,0.7258,8.5933,1.5524,8.5933,-4.6371,8.5933,5.0202,8.5933,-2.4798,8.5933,-7.3589,8.5933,-0.2823,8.5933,-3.6895,8.5933,0.5847,8.5933,-7.3185,8.5933,-7.8831,8.5933,-1.0887,8.5933,5.4637,8.5933,-2.4395,8.5933,1.2903,8.5933,-2.5,8.5933,-0.7056,8.5933,-1.8347,8.5933,-3.633,8.5933,5.1411,8.5933,6.0685,8.5933,-4.375,8.5933,2.3185,8.5933,-0.6452,8.5933,-5.0
8.5967,-5.7863,8.5967,0.8065,8.5967,1.3306,8.5967,-4.3952,8.5967,5.2823,8.5967,-2.3185,8.5967,-7.0968,8.5967,-0.2823,8.5967,-3.7097,8.5967,0.746,8.5967,-7.0968,8.5967,-7.9839,8.5967,-1.0282,8.5967,5.3629,8.5967,-2.3992,8.5967,1.2702,8.5967,-2.2177,8.5967,-0.4637,8.5967,-1.8347,8.5967,-3.5967,8.5967,5.3024,8.5967,6.25,8.5967,-4.4153,8.5967,2.3589,8.5967,-0.8669,8.5967,-4.8992
8.6,-5.9274,8.6,0.8468,8.6,1.25,8.6,-4.254,8.6,5.3427,8.6,-2.8427,8.6,-7.1371,8.6,-0.3226,8.6,-3.6492,8.6,0.746,8.6,-7.1976,8.6,-8.004,8.6,-1.1089,8.6,5.4839,8.6,-2.4395,8.6,1.3306,8.6,-2.4395,8.6,-0.504,8.6,-1.7137,8.6,-3.5604,8.6,5.121,8.6,6.3911,8.6,-4.2742,8.6,2.379,8.6,-0.6653,8.6,-4.9597
8.6033,-5.6048,8.6033,0.9476,8.6033,1.6331,8.6033,-4.0726,8.6033,5.7661,8.6033,-2.5202,8.6033,-7.1169,8.6033,-0.2621,8.6033,-3.4476,8.6033,0.7056,8.6033,-7.0766,8.6033,-7.8831,8.6033,-0.9476,8.6033,5.4637,8.6033,-2.2782,8.6033,1.3508,8.6033,-2.1371,8.6033,-0.4435,8.6033,-1.8347,8.6033,-3.5242,8.6033,5.4839,8.6033,6.0887,8.6033,-4.2339,8.6033,2.3589,8.6033,-0.8266,8.6033,-4.9395
8.6067,-5.625,8.6067,0.9476,8.6067,1.3508,8.6067,-4.2339,8.6067,5.9476,8.6067,-2.2984,8.6067,-6.996,8.6067,-0.3226,8.6067,-3.7298,8.6067,0.3226,8.6067,-7.0565,8.6067,-7.8831,8.6067,-1.0282,8.6067,5.5242,8.6067,-2.2984,8.6067,1.4113,8.6067,-2.2177,8.6067,-0.6452,8.6067,-1.7339,8.6067,-3.4879,8.6067,5.1613,8.6067,6.25,8.6067,-4.2137,8.6067,2.3992,8.6067,-0.625,8.6067,-4.8589
8.61,-5.8468,8.61,0.9274,8.61,1.5524,8.61,-3.9919,8.61,6.3306,8.61,-2.6411,8.61,-7.1976,8.61,-0.3226,8.61,-3.8105,8.61,0.504,8.61,-7.0565,8.61,-7.8831,8.61,-0.9274,8.61,5.5444,8.61,-2.2177,8.61,1.3105,8.61,-2.4597,8.61,-0.4234,8.61,-1.6532,8.61,-3.4913,8.61,5.4032,8.61,6.371,8.61,-4.1935,8.61,2.5,8.61,-0.625,8.61,-4.8387
8.6133,-5.6653,8.6133,1.0887,8.6133,1.371,8.6133,-3.9919,8.6133,6.371,8.6133,-2.2379,8.6133,-7.0766,8.6133,-0.3226,8.6133,-3.7903,8.6133,0.8669,8.6133,-6.8952,8.6133,-7.8024,8.6133,-0.8871,8.6133,5.6855,8.6133,-2.2379,8.6133,1.2903,8.6133,-2.3387,8.6133,-0.5444,8.6133,-1.5726,8.6133,-3.4946,8.6133,5.6452,8.6133,6.25,8.6133,-4.1935,8.6133,2.5806,8.6133,-0.746,8.6133,-4.8589
8.6167,-5.7056,8.6167,1.2903,8.6167,1.5121,8.6167,-4.1331,8.6167,6.371,8.6167,-2.1169,8.6167,-7.0161,8.6167,-0.2823,8.6167,-3.5081,8.6167,0.3226,8.6167,-6.7944,8.6167,-7.9032,8.6167,-0.9476,8.6167,5.625,8.6167,-2.2581,8.6167,1.4315,8.6167,-2.1169,8.6167,-0.504,8.6167,-1.4516,8.6167,-3.498,8.6167,5.4234,8.6167,6.3911,8.6167,-4.2339,8.6167,2.379,8.6167,-1.0081,8.6167,-5.0806
8.62,-5.625,8.62,1.0081,8.62,1.5927,8.62,-4.1734,8.62,6.7742,8.62,-2.2984,8.62,-7.1371,8.62,-0.2218,8.62,-3.4879,8.62,1.2298,8.62,-6.7742,8.62,-7.9032,8.62,-0.9073,8.62,5.7258,8.62,-2.2379,8.62,1.371,8.62,-2.1976,8.62,-0.7056,8.62,-1.5323,8.62,-3.5013,8.62,5.3024,8.62,6.0685,8.62,-4.0726,8.62,2.6008,8.62,-0.7056,8.62,-4.6169
8.6233,-5.8065,8.6233,1.0887,8.6233,1.5524,8.6233,-4.0927,8.6233,6.8548,8.6233,-2.2782,8.6233,-7.0161,8.6233,-0.3226,8.6233,-3.2661,8.6233,0.8871,8.6233,-6.8145,8.6233,-8.0242,8.6233,-0.9677,8.6233,5.5242,8.6233,-2.1371,8.6233,1.4113,8.6233,-2.2984,8.6233,-0.504,8.6233,-1.4516,8.6233,-3.5047,8.6233,5.4839,8.6233,5.6855,8.6233,-4.1129,8.6233,2.3387,8.6233,-0.7258,8.6233,-4.879
8.6267,-5.7258,8.6267,1.2298,8.6267,1.5524,8.6267,-4.1532,8.6267,8.8911,8.6267,-2.379,8.6267,-7.0161,8.6267,-0.1815,8.6267,-3.3266,8.6267,0.9677,8.6267,-6.7137,8.6267,-8.1048,8.6267,-0.9073,8.6267,5.6048,8.6267,-2.1573,8.6267,1.5121,8.6267,-2.2581,8.6267,-0.3427,8.6267,-1.3306,8.6267,-3.5081,8.6267,5.3024,8.6267,4.6573,8.6267,-4.0927,8.6267,2.5806,8.6267,-0.9073,8.6267,-4.9194
8.63,-5.7863,8.63,1.25,8.63,1.4516,8.63,-4.0121,8.63,8.9315,8.63,-2.2581,8.63,-6.8347,8.63,-0.1411,8.63,-3.246,8.63,0.4435,8.63,-6.7339,8.63,-7.9032,8.63,-0.8871,8.63,5.8468,8.63,-2.0565,8.63,1.5524,8.63,-1.996,8.63,-0.4234,8.63,-0.9879,8.63,-3.5181,8.63,5.4435,8.63,4.6169,8.63,-4.0323,8.63,2.5202,8.63,-0.6653,8.63,-4.7177
8.6333,-5.6048,8.6333,1.25,8.6333,1.6331,8.6333,-4.0927,8.6333,8.8105,8.6333,-2.379,8.6333,-6.8347,8.6333,-0.121,8.6333,-3.0847,8.6333,1.2097,8.6333,-6.7742,8.6333,-8.125,8.6333,-0.7863,8.6333,5.6452,8.6333,-2.0565,8.6333,1.4516,8.6333,-1.996,8.6333,-0.4637,8.6333,-0.5242,8.6333,-3.5282,8.6333,5.4435,8.6333,4.9597,8.6333,-3.9919,8.6333,2.5806,8.6333,-0.7056,8.6333,-4.5565
8.6367,-5.6452,8.6367,1.2097,8.6367,1.754,8.6367,-3.9516,8.6367,8.629,8.6367,-2.1774,8.6367,-6.8347,8.6367,-0.121,8.6367,-3.629,8.6367,1.25,8.6367,-6.8548,8.6367,-8.2258,8.6367,-0.9073,8.6367,5.7661,8.6367,-2.0161,8.6367,1.5726,8.6367,-2.0968,8.6367,-0.2823,8.6367,-0.1613,8.6367,-3.5383,8.6367,5.6048,8.6367,5.1815,8.6367,-3.9113,8.6367,2.5806,8.6367,-0.625,8.6367,-4.6371
8.64,-5.5444,8.64,1.3306,8.64,1.754,8.64,-4.1935,8.64,8.8508,8.64,-2.2581,8.64,-6.6935,8.64,-0.1613,8.64,-3.1653,8.64,1.0484,8.64,-6.754,8.64,-8.1855,8.64,-0.9274,8.64,5.7661,8.64,-2.1169,8.64,1.4516,8.64,-2.0565,8.64,-0.4839,8.64,0.2621,8.64,-3.5484,8.64,5.4839,8.64,5.2016,8.64,-3.9919,8.64,2.6613,8.64,-0.5242,8.64,-4.5161
8.6433,-5.2016,8.6433,1.2298,8.6433,1.7137,8.6433,-3.8306,8.6433,8.6492,8.6433,-2.1976,8.6433,-6.5323,8.6433,-0.1613,8.6433,-3.4073,8.6433,0.9879,8.6433,-6.6129,8.6433,-8.0847,8.6433,-0.8065,8.6433,5.7258,8.6433,-2.0565,8.6433,1.5524,8.6433,-1.9556,8.6433,-0.121,8.6433,0.3226,8.6433,-3.3266,8.6433,5.4234,8.6433,5.0,8.6433,-4.0927,8.6433,2.6008,8.6433,-0.625,8.6433,-4.6573
8.6467,-5.7661,8.6467,1.2702,8.6467,1.6532,8.6467,-3.8911,8.6467,8.4476,8.6467,-2.1774,8.6467,-6.5524,8.6467,-0.1411,8.6467,-3.2258,8.6467,0.9274,8.6467,-6.5726,8.6467,-7.9435,8.6467,-0.7258,8.6467,5.7863,8.6467,-1.9758,8.6467,1.6331,8.6467,-2.1774,8.6467,-0.4234,8.6467,0.0403,8.6467,-3.4879,8.6467,5.8871,8.6467,4.8589,8.6467,-4.1129,8.6467,2.7218,8.6467,-0.4234,8.6467,-4.4355
8.65,-5.4234,8.65,1.0282,8.65,1.8347,8.65,-3.9516,8.65,8.2258,8.65,-2.2177,8.65,-6.5726,8.65,-0.1815,8.65,-3.2056,8.65,0.9879,8.65,-6.7339,8.65,-7.9435,8.65,-0.8065,8.65,5.746,8.65,-2.0565,8.65,1.754,8.65,-2.2177,8.65,-0.2621,8.65,-0.0605,8.65,-3.4274,8.65,5.4839,8.65,4.9798,8.65,-3.9113,8.65,2.621,8.65,-0.6048,8.65,-4.4153
8.6533,-5.3629,8.6533,1.2903,8.6533,1.754,8.6533,-3.9516,8.6533,8.0847,8.6533,-2.2177,8.6533,-6.5323,8.6533,0.0,8.6533,-3.4677,8.6533,1.371,8.6533,-6.5927,8.6533,-8.125,8.6533,-0.6653,8.6533,5.8266,8.6533,-1.996,8.6533,1.6532,8.6533,-2.0161,8.6533,-0.3024,8.6533,-0.2419,8.6533,-3.3065,8.6533,5.5645,8.6533,5.0,8.6533,-3.9718,8.6533,2.7621,8.6533,-0.4637,8.6533,-4.3548
8.6567,-5.5847,8.6567,1.4113,8.6567,1.8145,8.6567,-3.8306,8.6567,7.9435,8.6567,-2.1169,8.6567,-6.4113,8.6567,-0.0605,8.6567,-3.5484,8.6567,1.5121,8.6567,-6.5524,8.6567,-8.2056,8.6567,-0.6048,8.6567,5.9476,8.6567,-1.9556,8.6567,1.6532,8.6567,-1.7944,8.6567,-0.1613,8.6567,-0.4032,8.6567,-3.2863,8.6567,5.8266,8.6567,5.3024,8.6567,-3.8105,8.6567,2.7823,8.6567,-0.1815,8.6567,-4.496
8.66,-5.3024,8.66,1.1895,8.66,2.0161,8.66,-3.8306,8.66,7.9234,8.66,-2.0766,8.66,-6.2903,8.66,-0.0605,8.66,-3.4073,8.66,0.9073,8.66,-6.4919,8.66,-8.246,8.66,-0.6855,8.66,5.9073,8.66,-1.9153,8.66,1.6734,8.66,-2.1169,8.66,-0.0806,8.66,-0.1613,8.66,-3.1048,8.66,5.7056,8.66,5.1008,8.66,-3.9516,8.66,2.8024,8.66,-0.2823,8.66,-4.2944
8.6633,-5.3831,8.6633,1.371,8.6633,1.9153,8.6633,-3.871,8.6633,7.5202,8.6633,-2.0968,8.6633,-6.0081,8.6633,-0.0403,8.6633,-3.3871,8.6633,0.9879,8.6633,-6.3911,8.6633,-8.1048,8.6633,-0.6653,8.6633,5.7258,8.6633,-1.8347,8.6633,1.5524,8.6633,-1.9556,8.6633,-0.2419,8.6633,-0.2621,8.6633,-3.246,8.6633,5.746,8.6633,5.0806,8.6633,-3.8911,8.6633,2.7016,8.6633,-0.3831,8.6633,-4.4153
8.6667,-5.3831,8.6667,1.4315,8.6667,1.9758,8.6667,-3.75,8.6667,7.5806,8.6667,-1.6935,8.6667,-5.746,8.6667,-0.0403,8.6667,-3.0242,8.6667,1.2298,8.6667,-6.3508,8.6667,-8.1653,8.6667,-0.5444,8.6667,5.9274,8.6667,-1.8952,8.6667,1.6935,8.6667,-1.9556,8.6667,-0.3024,8.6667,-0.0403,8.6667,-3.4677,8.6667,5.5444,8.6667,4.9395,8.6667,-3.7702,8.6667,2.8024,8.6667,-0.2722,8.6667,-4.2944
8.67,-5.3226,8.67,1.2298,8.67,1.9355,8.67,-3.75,8.67,7.6815,8.67,-1.5927,8.67,-5.1008,8.67,-0.0403,8.67,-3.0578,8.67,0.8065,8.67,-6.2702,8.67,-8.246,8.67,-0.5645,8.67,5.8669,8.67,-1.7944,8.67,1.6935,8.67,-2.0363,8.67,0.121,8.67,-0.0605,8.67,-3.3871,8.67,5.8871,8.67,5.0806,8.67,-3.8105,8.67,2.8831,8.67,-0.1613,8.67,-4.1935
8.6733,-5.4637,8.6733,1.3306,8.6733,1.996,8.6733,-3.75,8.6733,7.4798,8.6733,-1.0484,8.6733,-4.7782,8.6733,0.2016,8.6733,-3.0914,8.6733,1.3306,8.6733,-6.3508,8.6733,-8.246,8.6733,-0.5847,8.6733,5.9274,8.6733,-1.7137,8.6733,1.7339,8.6733,-1.7944,8.6733,-0.0806,8.6733,-0.1411,8.6733,-3.3669,8.6733,5.5847,8.6733,5.3831,8.6733,-3.8911,8.6733,3.1048,8.6733,-0.3427,8.6733,-4.1734
8.6767,-5.3024,8.6767,1.5726,8.6767,1.9758,8.6767,-3.8105,8.6767,7.5202,8.6767,-1.2702,8.6767,-4.3952,8.6767,0.1411,8.6767,-3.125,8.6767,0.746,8.6767,-6.3306,8.6767,-8.2661,8.6767,-0.5645,8.6767,6.0081,8.6767,-1.4919,8.6767,1.6532,8.6767,-1.996,8.6767,-0.2016,8.6767,0.0202,8.6767,-3.246,8.6767,5.5847,8.6767,4.9798,8.6767,-3.7903,8.6767,2.9234,8.6767,-0.2419,8.6767,-4.1129
8.68,-5.1815,8.68,1.3105,8.68,1.9556,8.68,-3.5887,8.68,7.1976,8.68,-0.9476,8.68,-4.1734,8.68,0.4234,8.68,-2.7016,8.68,1.3508,8.68,-6.3306,8.68,-8.2258,8.68,-0.5645,8.68,6.0484,8.68,-1.2097,8.68,1.7137,8.68,-1.9758,8.68,-0.121,8.68,-0.0403,8.68,-3.246,8.68,5.7661,8.68,5.0,8.68,-3.6089,8.68,2.9637,8.68,-0.1411,8.68,-4.1129
8.6833,-5.1411,8.6833,1.4919,8.6833,2.0766,8.6833,-3.6694,8.6833,7.2379,8.6833,-1.2097,8.6833,-4.1129,8.6833,0.6452,8.6833,-2.9234,8.6833,1.2097,8.6833,-6.1895,8.6833,-8.2661,8.6833,-0.5645,8.6833,5.9677,8.6833,-1.0081,8.6833,1.754,8.6833,-1.7944,8.6833,0.0403,8.6833,-0.2419,8.6833,-3.1855,8.6833,5.8266,8.6833,5.0806,8.6833,-3.6694,8.6833,2.8427,8.6833,0.7661,8.6833,-3.7298
8.6867,-5.2621,8.6867,1.6532,8.6867,2.1371,8.6867,-3.4476,8.6867,7.5403,8.6867,-0.9879,8.6867,-4.3145,8.6867,0.8468,8.6867,-3.2258,8.6867,1.3508,8.6867,-6.129,8.6867,-8.1452,8.6867,-0.4839,8.6867,5.9677,8.6867,-0.7863,8.6867,1.7742,8.6867,-1.8145,8.6867,-0.2218,8.6867,0.0202,8.6867,-3.2056,8.6867,5.7661,8.6867,5.2419,8.6867,-3.7298,8.6867,3.0645,8.6867,0.7845,8.6867,-4.0726
8.69,-5.2621,8.69,1.4718,8.69,2.0363,8.69,-3.4677,8.69,7.3992,8.69,-1.2298,8.69,-4.3347,8.69,1.2702,8.69,-3.0242,8.69,1.1089,8.69,-6.0685,8.69,-8.1452,8.69,-0.3831,8.69,6.1492,8.69,-0.8871,8.69,1.7137,8.69,-1.875,8.69,-0.3427,8.69,-0.0403,8.69,-3.2661,8.69,5.9274,8.69,5.121,8.69,-3.7097,8.69,3.0847,8.69,0.8029,8.69,-3.9718
8.6933,-5.1613,8.6933,1.3911,8.6933,2.1976,8.6933,-3.3266,8.6933,6.9556,8.6933,-1.0081,8.6933,-4.1532,8.6933,1.3105,8.6933,-3.0645,8.6933,1.3306,8.6933,-6.0685,8.6933,-8.3266,8.6933,-0.5645,8.6933,6.0484,8.6933,-0.8669,8.6933,1.7944,8.6933,-1.8952,8.6933,-0.4234,8.6933,0.0806,8.6933,-3.3065,8.6933,5.8468,8.6933,5.2621,8.6933,-3.7097,8.6933,3.0444,8.6933,0.8213,8.6933,-4.0524
8.6967,-5.2419,8.6967,1.6129,8.6967,2.0363,8.6967,-3.2863,8.6967,7.1774,8.6967,-0.9879,8.6967,-4.254,8.6967,1.3911,8.6967,-2.6613,8.6967,1.2702,8.6967,-5.9476,8.6967,-8.4274,8.6967,-0.2621,8.6967,6.0484,8.6967,-1.0282,8.6967,1.754,8.6967,-1.5121,8.6967,-0.4435,8.6967,-0.0806,8.6967,-3.246,8.6967,5.8065,8.6967,5.1815,8.6967,-3.6694,8.6967,2.9032,8.6967,0.8397,8.6967,-3.8508
8.7,-5.1411,8.7,1.3508,8.7,2.1573,8.7,-3.3065,8.7,7.1976,8.7,-0.9073,8.7,-4.3145,8.7,1.5927,8.7,-2.7218,8.7,1.0887,8.7,-6.25,8.7,-8.3669,8.7,-0.2823,8.7,5.8669,8.7,-1.1089,8.7,1.8548,8.7,-1.754,8.7,-0.3992,8.7,0.2621,8.7,-3.1048,8.7,6.0484,8.7,5.3024,8.7,-3.5282,8.7,3.004,8.7,0.8581,8.7,-3.7097
8.7033,-5.1411,8.7033,1.5121,8.7033,2.1169,8.7033,-3.3669,8.7033,7.1371,8.7033,-0.6048,8.7033,-4.1734,8.7033,1.8145,8.7033,-2.6613,8.7033,0.9073,8.7033,-5.9879,8.7033,-8.3871,8.7033,-0.3024,8.7033,5.7056,8.7033,-1.0282,8.7033,1.875,8.7033,-1.6129,8.7033,-0.3548,8.7033,0.1411,8.7033,-3.0847,8.7033,5.6855,8.7033,5.3831,8.7033,-3.5282,8.7033,3.0444,8.7033,0.8765,8.7033,-4.2137
8.7067,-5.0605,8.7067,1.6734,8.7067,2.1976,8.7067,-3.2863,8.7067,6.9556,8.7067,-0.8669,8.7067,-4.0323,8.7067,2.0565,8.7067,-2.7016,8.7067,1.6129,8.7067,-5.9879,8.7067,-8.3065,8.7067,-0.2218,8.7067,5.625,8.7067,-0.9677,8.7067,1.8952,8.7067,-1.7944,8.7067,-0.3105,8.7067,0.2823,8.7067,-2.8831,8.7067,5.9274,8.7067,5.3831,8.7067,-3.5484,8.7067,3.0444,8.7067,0.8949,8.7067,-4.1331
8.71,-5.121,8.71,1.754,8.71,2.1774,8.71,-3.2661,8.71,6.6331,8.71,-0.9274,8.71,-4.1129,8.71,2.0766,8.71,-2.8831,8.71,1.2702,8.71,-5.9476,8.71,-8.3065,8.71,-0.1008,8.71,5.6855,8.71,-0.9476,8.71,1.7742,8.71,-1.754,8.71,-0.2661,8.71,0.3427,8.71,-2.0565,8.71,5.9677,8.71,5.2218,8.71,-3.4879,8.71,3.1855,8.71,0.9133,8.71,-3.3871
8.7133,-4.9798,8.7133,1.6734,8.7133,2.2782,8.7133,-3.246,8.7133,6.9556,8.7133,-0.9274,8.7133,-4.1532,8.7133,2.0766,8.7133,-2.621,8.7133,1.371,8.7133,-5.9073,8.7133,-8.4073,8.7133,-0.1613,8.7133,5.7661,8.7133,-1.0282,8.7133,1.8952,8.7133,-1.7339,8.7133,-0.2218,8.7133,0.3024,8.7133,-0.8871,8.7133,6.0685,8.7133,5.504,8.7133,-3.4073,8.7133,3.004,8.7133,0.9317,8.7133,-3.871
8.7167,-5.1411,8.7167,1.754,8.7167,2.2581,8.7167,-3.1653,8.7167,6.754,8.7167,-1.0081,8.7167,-3.9315,8.7167,2.0766,8.7167,-2.7419,8.7167,1.2097,8.7167,-5.8065,8.7167,-8.3871,8.7167,0.0,8.7167,5.8871,8.7167,-0.8468,8.7167,1.9153,8.7167,-1.6935,8.7167,-0.1774,8.7167,0.0403,8.7167,0.0403,8.7167,6.0685,8.7167,5.1613,8.7167,-3.5282,8.7167,3.246,8.7167,0.9501,8.7167,-4.0121
8.72,-4.9597,8.72,1.8145,8.72,2.2782,8.72,-3.246,8.72,6.6935,8.72,-0.9677,8.72,-4.0323,8.72,2.0766,8.72,-2.7016,8.72,1.129,8.72,-5.8871,8.72,-8.3065,8.72,-0.1815,8.72,5.7863,8.72,-0.746,8.72,1.9355,8.72,-1.754,8.72,-0.1331,8.72,0.4435,8.72,1.0282,8.72,6.0081,8.72,5.2823,8.72,-3.2863,8.72,3.2258,8.72,0.9684,8.72,-3.8105
8.7233,-4.9597,8.7233,1.875,8.7233,2.2177,8.7233,-3.0645,8.7233,6.7742,8.7233,-0.8065,8.7233,-4.0524,8.7233,2.1573,8.7233,-2.5,8.7233,1.4315,8.7233,-5.7258,8.7233,-8.4274,8.7233,-0.0605,8.7233,5.8266,8.7233,-0.8266,8.7233,1.9355,8.7233,-1.5323,8.7233,-0.0887,8.7233,0.3427,8.7233,1.8347,8.7233,6.1492,8.7233,5.3629,8.7233,-3.4879,8.7233,3.0645,8.7233,0.9868,8.7233,-3.3669
8.7267,-4.8589,8.7267,1.7742,8.7267,2.379,8.7267,-3.0847,8.7267,6.5726,8.7267,-0.7258,8.7267,-3.9315,8.7267,2.1573,8.7267,-2.8831,8.7267,1.25,8.7267,-5.7863,8.7267,-8.7903,8.7267,-0.0806,8.7267,5.746,8.7267,-0.7661,8.7267,1.8952,8.7267,-1.6734,8.7267,-0.0444,8.7267,0.3226,8.7267,2.621,8.7267,6.0685,8.7267,5.5242,8.7267,-3.3065,8.7267,3.2661,8.7267,1.0052,8.7267,-3.7097
8.73,-4.7984,8.73,1.7339,8.73,2.379,8.73,-3.0645,8.73,6.6734,8.73,-0.8468,8.73,-3.9315,8.73,2.1976,8.73,-2.5,8.73,1.3306,8.73,-5.6048,8.73,-9.1331,8.73,-0.1613,8.73,5.8266,8.73,-0.7863,8.73,1.8952,8.73,-1.4718,8.73,0.0,8.73,0.4234,8.73,9.0323,8.73,5.9677,8.73,5.3831,8.73,-3.2863,8.73,3.1452,8.73,1.0236,8.73,-3.7097
8.7333,-4.6371,8.7333,1.8347,8.7333,2.5,8.7333,-3.0645,8.7333,6.875,8.7333,-0.7661,8.7333,-3.7903,8.7333,2.3589,8.7333,-2.0363,8.7333,1.5323,8.7333,-5.5847,8.7333,-9.5968,8.7333,0.0806,8.7333,5.7661,8.7333,-0.5444,8.7333,2.0161,8.7333,-1.6734,8.7333,0.0444,8.7333,0.3427,8.7333,9.1532,8.7333,5.9274,8.7333,5.4637,8.7333,-3.3065,8.7333,3.3468,8.7333,1.042,8.7333,-3.6895
8.7367,-4.879,8.7367,1.8347,8.7367,2.2984,8.7367,-2.7419,8.7367,6.4113,8.7367,-0.6452,8.7367,-3.8508,8.7367,2.2581,8.7367,-1.0685,8.7367,1.2903,8.7367,-5.6855,8.7367,-9.9798,8.7367,-0.0403,8.7367,6.0484,8.7367,-0.6855,8.7367,2.1371,8.7367,-1.5726,8.7367,0.0887,8.7367,0.5242,8.7367,9.1532,8.7367,6.0484,8.7367,5.3629,8.7367,-3.1452,8.7367,3.2661,8.7367,1.0604,8.7367,-3.8105
