x1_PD009_right,y1_PD009_right,x2_PD009_right,y2_PD009_right,x1_PD012_left,y1_PD012_left,x2_PD012_left,y2_PD012_left,x1_PD004_left,y1_PD004_left,x2_PD004_left,y2_PD004_left,x1_PD013_right,y1_PD013_right,x2_PD013_right,y2_PD013_right,x1_PD002_left,y1_PD002_left,x2_PD002_left,y2_PD002_left,x1_PD008_right,y1_PD008_right,x2_PD008_right,y2_PD008_right,x1_PD011_right,y1_PD011_right,x2_PD011_right,y2_PD011_right,x1_PD003_left,y1_PD003_left,x2_PD003_left,y2_PD003_left,x1_PD001_right,y1_PD001_right,x2_PD001_right,y2_PD001_right,x1_PD006_left,y1_PD006_left,x2_PD006_left,y2_PD006_left,x1_PD010_left,y1_PD010_left,x2_PD010_left,y2_PD010_left,x1_PD007_right,y1_PD007_right,x2_PD007_right,y2_PD007_right,x1_PD005_right,y1_PD005_right,x2_PD005_right,y2_PD005_right
11.9467,-1.5323,11.9467,-1.0887,11.9467,4.0524,11.9467,3.75,11.9467,3.7298,11.9467,5.1008,11.9467,4.5363,11.9467,-6.4919,11.9467,8.8911,11.9467,4.1622,,,11.9467,-19.3548,11.9467,1.996,11.9467,1.875,11.9467,0.8065,11.9467,1.7339,11.9467,-0.3831,11.9467,4.8589,11.9467,4.1129,11.9467,6.9355,11.9467,8.8306,11.9467,5.2621,11.9467,0.7863,11.9467,4.1532,11.9467,5.7258,11.9467,-7.1083
11.95,-1.4315,11.95,-1.3105,11.95,4.0323,11.95,3.629,11.95,3.7722,11.95,5.2823,11.95,4.6371,11.95,-6.6331,11.95,8.871,11.95,4.1577,,,11.95,-19.3548,11.95,1.9355,11.95,1.7742,11.95,0.9073,11.95,1.8548,11.95,-0.3024,11.95,4.9597,11.95,4.3952,11.95,6.7944,11.95,8.629,11.95,5.3427,11.95,0.7056,11.95,4.254,11.95,5.7258,11.95,-7.0845
11.9533,-1.4919,11.9533,-0.9879,11.9533,3.9315,11.9533,3.75,11.9533,3.8145,11.9533,5.9476,11.9533,4.6976,11.9533,-6.5927,11.9533,9.2742,11.9533,4.1532,,,11.9533,-19.3548,11.9533,1.9556,11.9533,1.9153,11.9533,0.8468,11.9533,1.8952,11.9533,-0.4032,11.9533,5.0403,11.9533,4.375,11.9533,6.9758,11.9533,8.8306,11.9533,5.2218,11.9533,0.8065,11.9533,4.1532,11.9533,5.7258,11.9533,-7.0608
11.9567,-1.5524,11.9567,-1.0484,11.9567,3.9516,11.9567,3.5887,11.9567,3.8569,11.9567,6.2702,11.9567,4.7782,11.9567,-6.4718,,,11.9567,4.1487,,,11.9567,-19.3548,11.9567,1.8548,11.9567,1.8548,11.9567,0.8669,11.9567,1.9153,11.9567,-0.2016,11.9567,5.0806,11.9567,4.3347,11.9567,6.9153,11.9567,8.6895,11.9567,5.3024,11.9567,0.6855,11.9567,4.1532,11.9567,5.6855,11.9567,-7.037
11.96,-1.3911,11.96,-0.9879,11.96,4.0524,11.96,3.7903,11.96,3.8992,11.96,6.4315,11.96,4.6774,11.96,-6.6129,,,11.96,4.1443,,,11.96,-19.3548,11.96,2.0766,11.96,1.8952,11.96,0.9879,11.96,1.8952,11.96,-0.0605,11.96,4.879,11.96,4.5161,11.96,6.8145,11.96,8.8508,11.96,5.4435,11.96,0.7258,11.96,4.1532,11.96,5.8065,11.96,-7.0132
11.9633,-1.3911,11.9633,-1.1089,11.9633,4.1129,11.9633,3.7097,11.9633,3.9415,11.9633,6.4315,11.9633,4.7782,11.9633,-6.6331,,,11.9633,4.1398,,,11.9633,-19.3548,11.9633,2.1169,11.9633,1.8952,11.9633,0.8266,11.9633,1.9355,11.9633,-0.4032,11.9633,4.8992,11.9633,4.3347,11.9633,6.9355,11.9633,8.9718,11.9633,5.5242,11.9633,0.8266,11.9633,4.1734,11.9633,5.8266,11.9633,-6.9894
11.9667,-1.3508,11.9667,-1.0887,11.9667,4.0524,11.9667,3.7298,11.9667,3.9839,11.9667,6.6129,11.9667,4.9194,11.9667,-6.5726,,,11.9667,4.1353,,,11.9667,-19.3548,11.9667,1.9556,11.9667,1.9153,11.9667,0.9476,11.9667,1.9758,11.9667,-0.2419,11.9667,4.9798,11.9667,4.3952,11.9667,6.9355,11.9667,8.8911,11.9667,5.4637,11.9667,0.8669,11.9667,4.1331,11.9667,6.1694,11.9667,-6.9657
11.97,-1.371,11.97,-1.129,11.97,4.1331,11.97,3.5282,11.97,4.0262,11.97,6.8347,11.97,4.8387,11.97,-6.5726,,,11.97,4.1308,,,11.97,-19.3548,11.97,1.9556,11.97,2.0363,11.97,0.9879,11.97,1.8952,11.97,-0.2419,11.97,4.8589,11.97,4.4556,11.97,6.9556,11.97,8.6492,11.97,5.4839,11.97,0.9073,11.97,4.3347,11.97,5.8266,11.97,-6.9419
11.9733,-1.1492,11.9733,-0.9476,11.9733,4.1129,11.9733,3.7702,11.9733,4.0685,11.9733,7.2379,11.9733,4.9798,11.9733,-6.4516,,,11.9733,4.1263,,,11.9733,-19.3548,11.9733,2.1573,11.9733,2.0363,11.9733,1.0081,11.9733,1.9758,11.9733,-0.0605,11.9733,4.9194,11.9733,4.3145,11.9733,7.0968,11.9733,8.6089,11.9733,5.3831,11.9733,0.8065,11.9733,4.3952,11.9733,6.1895,11.9733,-6.9181
11.9767,-1.0887,11.9767,-1.0887,11.9767,4.1734,11.9767,3.7298,11.9767,4.1109,11.9767,7.4597,11.9767,4.9798,11.9767,-6.4516,,,11.9767,4.1219,,,11.9767,-19.3548,11.9767,2.2177,11.9767,2.0363,11.9767,0.9476,11.9767,2.0363,11.9767,-0.1008,11.9767,5.0,11.9767,4.5565,11.9767,7.0161,11.9767,8.9516,11.9767,5.3226,11.9767,0.8065,11.9767,4.375,11.9767,6.2298,11.9767,-6.8943
11.98,-1.7742,11.98,-1.0282,11.98,4.1331,11.98,3.7702,11.98,4.1532,11.98,7.7419,11.98,5.0202,11.98,-6.371,,,11.98,4.1174,,,11.98,-19.3548,11.98,2.0968,11.98,2.0363,11.98,1.0484,11.98,2.0161,11.98,-0.0806,11.98,5.1008,11.98,4.4153,11.98,7.0161,11.98,8.9113,11.98,5.7661,11.98,0.8871,11.98,4.3145,11.98,6.1895,11.98,-6.8706
11.9833,-1.2097,11.9833,-0.9274,11.9833,4.2137,11.9833,3.6492,11.9833,4.1956,11.9833,7.7016,11.9833,4.9597,11.9833,-6.3306,,,11.9833,4.1129,,,11.9833,-19.3548,11.9833,2.0565,11.9833,1.996,11.9833,1.0484,11.9833,2.0363,11.9833,-0.2218,11.9833,4.7379,11.9833,4.4153,11.9833,6.9355,11.9833,8.8105,11.9833,5.504,11.9833,0.8266,11.9833,4.4153,11.9833,6.1492,11.9833,-6.8468
11.9867,-1.1694,11.9867,-0.9274,11.9867,4.2137,11.9867,3.7702,11.9867,4.2379,11.9867,8.2863,11.9867,5.0,11.9867,-6.4919,,,11.9867,4.1084,,,11.9867,-19.3548,11.9867,2.1976,11.9867,2.0363,11.9867,1.0282,11.9867,1.9758,11.9867,-0.2218,11.9867,4.9395,11.9867,4.4355,11.9867,7.0363,11.9867,9.0927,11.9867,5.5242,11.9867,0.9073,11.9867,4.3347,11.9867,6.2903,11.9867,-6.823
11.99,-1.4516,11.99,-0.8871,11.99,4.2339,11.99,3.8508,11.99,4.2802,11.99,8.3871,11.99,5.1815,11.99,-6.4315,,,11.99,4.1039,,,11.99,-19.3548,11.99,2.1169,11.99,2.2379,11.99,1.0484,11.99,2.0161,11.99,-0.0202,11.99,5.0403,11.99,4.2944,11.99,7.0968,11.99,8.871,11.99,5.504,11.99,0.9073,11.99,4.4355,11.99,6.1895,11.99,-6.7992
11.9933,-1.1694,11.9933,-0.7258,11.9933,4.3145,11.9933,3.4879,11.9933,4.3226,11.9933,8.2863,11.9933,5.0403,11.9933,-6.3508,,,11.9933,4.0995,,,11.9933,6.8952,11.9933,2.2379,11.9933,2.8024,11.9933,1.0887,11.9933,1.9758,11.9933,0.0605,11.9933,5.1815,11.9933,4.4153,11.9933,7.1774,11.9933,8.9113,11.9933,5.5645,11.9933,1.0685,11.9933,4.4355,11.9933,6.2903,11.9933,-6.7754
11.9967,-1.0081,11.9967,-0.8065,11.9967,4.1532,11.9967,3.8306,11.9967,4.3649,11.9967,8.3065,11.9967,5.1613,11.9967,-6.3306,,,11.9967,4.095,,,11.9967,6.7137,11.9967,2.2581,11.9967,2.8427,11.9967,1.1492,11.9967,1.9758,11.9967,0.0403,11.9967,5.0202,11.9967,4.5766,11.9967,7.621,11.9967,8.871,11.9967,5.6048,11.9967,1.0484,11.9967,4.496,11.9967,6.2903,11.9967,-6.7517
12.0,-1.1895,12.0,-0.746,12.0,4.2742,12.0,3.8911,12.0,4.4073,12.0,8.3871,12.0,5.1815,12.0,-6.4919,,,12.0,4.0905,,,12.0,6.7137,12.0,2.0363,12.0,2.5,12.0,1.2903,12.0,1.996,12.0,-0.0605,12.0,5.0806,12.0,4.4153,12.0,7.9839,12.0,8.9919,12.0,5.504,12.0,0.9879,12.0,4.4556,12.0,6.4718,12.0,-6.7279
12.0033,-1.129,12.0033,-0.7056,12.0033,4.3347,12.0033,3.8105,12.0033,4.4496,12.0033,8.2863,12.0033,5.2016,12.0033,-6.4315,,,12.0033,4.086,,,12.0033,6.7339,12.0033,2.1976,12.0033,2.5,12.0033,1.1492,12.0033,2.0968,12.0033,-0.0202,12.0033,4.9194,12.0033,4.6371,12.0033,8.4879,12.0033,9.1532,12.0033,5.7258,12.0033,1.0887,12.0033,4.4556,12.0033,6.6129,12.0033,-6.7041
12.0067,-0.9274,12.0067,-0.9073,12.0067,4.3548,12.0067,3.871,12.0067,4.4919,12.0067,8.4274,12.0067,5.3024,12.0067,-6.3105,,,12.0067,4.0815,,,12.0067,6.7742,12.0067,2.1976,12.0067,2.8427,12.0067,1.2097,12.0067,2.0766,12.0067,-0.121,12.0067,5.121,12.0067,4.5766,12.0067,8.1855,12.0067,8.9516,12.0067,5.6452,12.0067,1.129,12.0067,4.4355,12.0067,6.6331,12.0067,-6.6803
12.01,-1.4113,12.01,-0.5847,12.01,4.3347,12.01,3.871,12.01,4.5343,12.01,8.629,12.01,5.2621,12.01,-6.2702,,,12.01,4.0771,,,12.01,6.6935,12.01,2.2782,12.01,2.8831,12.01,1.129,12.01,2.0766,12.01,0.0,12.01,5.0605,12.01,4.7581,12.01,8.2661,12.01,9.0524,12.01,5.6653,12.01,1.0484,12.01,4.496,12.01,6.5927,12.01,-6.6566
12.0133,-1.0282,12.0133,-0.7258,12.0133,4.1129,12.0133,3.7903,12.0133,4.5766,12.0133,8.3871,12.0133,5.2016,12.0133,-6.1694,,,12.0133,4.0726,,,12.0133,6.7339,12.0133,2.1573,12.0133,2.9234,12.0133,1.1895,12.0133,2.0968,12.0133,-0.0403,12.0133,5.0202,12.0133,4.5363,12.0133,8.2056,12.0133,9.1331,12.0133,5.7056,12.0133,1.1089,12.0133,4.496,12.0133,6.6129,12.0133,-6.6328
12.0167,-1.129,12.0167,-0.8065,12.0167,4.2944,12.0167,3.6895,12.0167,4.619,12.0167,8.3468,12.0167,5.2823,12.0167,-6.2298,,,12.0167,4.1492,,,12.0167,6.6532,12.0167,2.2984,12.0167,2.9234,12.0167,1.3105,12.0167,2.1774,12.0167,0.0605,12.0167,5.1613,12.0167,4.5766,12.0167,7.9234,12.0167,9.2742,12.0167,5.8669,12.0167,1.1895,12.0167,4.5766,12.0167,6.6734,12.0167,-6.609
12.02,-1.0786,12.02,-0.5645,12.02,4.3952,12.02,3.8306,12.02,4.6613,12.02,8.2863,12.02,5.4234,12.02,-6.1694,,,12.02,4.2258,,,12.02,6.7339,12.02,2.2984,12.02,3.0242,12.02,1.1492,12.02,2.1169,12.02,-0.0202,12.02,5.2218,12.02,4.5363,12.02,7.9637,12.02,9.1532,12.02,5.746,12.02,1.0081,12.02,4.5565,12.02,6.8145,12.02,-6.5852
12.0233,-1.0282,12.0233,-0.5645,12.0233,4.4556,12.0233,3.9113,12.0233,4.7036,12.0233,8.4073,12.0233,5.4839,12.0233,-6.2097,,,12.0233,4.3024,,,12.0233,6.6935,12.0233,2.2782,12.0233,3.004,12.0233,1.3508,12.0233,2.2581,12.0233,0.1411,12.0233,5.0403,12.0233,4.7379,12.0233,7.8629,12.0233,9.1935,12.0233,5.6855,12.0233,0.9073,12.0233,4.6169,12.0233,6.5927,12.0233,-6.5615
12.0267,-0.7258,12.0267,-0.8266,12.0267,4.3952,12.0267,3.9113,12.0267,4.746,12.0267,8.4073,12.0267,5.4637,12.0267,-6.1089,,,12.0267,4.379,,,12.0267,6.754,12.0267,2.4194,12.0267,2.9637,12.0267,1.2298,12.0267,2.2177,12.0267,0.121,12.0267,5.0806,12.0267,4.7177,12.0267,7.8024,12.0267,9.0121,12.0267,6.0081,12.0267,0.8468,12.0267,4.6169,12.0267,6.7742,12.0267,-6.5377
12.03,-0.8871,12.03,-0.504,12.03,4.496,12.03,3.9315,12.03,4.7883,12.03,8.3065,12.03,5.5444,12.03,-6.2298,,,12.03,4.4556,,,12.03,6.7137,12.03,2.379,12.03,3.004,12.03,1.2298,12.03,2.2581,12.03,0.0202,12.03,5.2218,12.03,4.8589,12.03,7.8629,12.03,9.0323,12.03,6.0081,12.03,0.5242,12.03,4.6169,12.03,6.7944,12.03,-6.5139
12.0333,-0.9879,12.0333,-0.9476,12.0333,4.4758,12.0333,3.9718,12.0333,4.8306,12.0333,8.75,12.0333,5.3226,12.0333,-6.129,,,12.0333,4.0726,,,12.0333,6.7339,12.0333,2.4597,12.0333,3.0242,12.0333,1.2702,12.0333,2.1976,12.0333,0.121,12.0333,5.0202,12.0333,4.6371,12.0333,7.9839,12.0333,9.1734,12.0333,5.625,12.0333,0.4032,12.0333,4.5968,12.0333,6.7137,12.0333,-6.4901
12.0367,-0.9879,12.0367,-0.8266,12.0367,4.3548,12.0367,4.0121,12.0367,4.873,12.0367,8.4677,12.0367,5.6452,12.0367,-5.9073,,,12.0367,4.4153,,,12.0367,6.6532,12.0367,2.3992,12.0367,3.0847,12.0367,1.3306,12.0367,2.2379,12.0367,0.1411,12.0367,5.2419,12.0367,4.9395,12.0367,8.004,12.0367,9.2742,12.0367,5.6452,12.0367,0.3831,12.0367,4.5565,12.0367,6.6734,12.0367,-6.4664
12.04,-0.9879,12.04,-0.5847,12.04,4.5161,12.04,3.9718,12.04,4.9153,12.04,8.3669,12.04,5.4234,12.04,-5.7863,,,12.04,4.3145,,,12.04,6.6129,12.04,2.3185,12.04,3.0444,12.04,1.3105,12.04,2.3992,12.04,0.1815,12.04,5.4839,12.04,4.7379,12.04,7.8226,12.04,8.7298,12.04,5.8065,12.04,0.5242,12.04,4.7782,12.04,6.8347,12.04,-6.4426
12.0433,-0.4435,12.0433,-0.4234,12.0433,4.4758,12.0433,3.9516,12.0433,4.9577,12.0433,8.4073,12.0433,5.5242,12.0433,-5.6452,,,12.0433,4.7177,,,12.0433,6.8548,12.0433,2.4597,12.0433,3.1452,12.0433,1.3306,12.0433,2.4194,12.0433,0.1613,12.0433,5.5645,12.0433,4.8589,12.0433,8.004,12.0433,9.1532,12.0433,6.0081,12.0433,0.6653,12.0433,4.6976,12.0433,6.8347,12.0433,-6.4188
12.0467,-0.7661,12.0467,-0.7056,12.0467,4.4355,12.0467,4.0121,12.0467,5.0,12.0467,8.4677,12.0467,5.4032,12.0467,-5.4839,,,12.0467,3.8306,,,12.0467,6.6935,12.0467,2.4597,12.0467,3.0645,12.0467,1.371,12.0467,2.7621,12.0467,0.2016,12.0467,5.746,12.0467,4.879,12.0467,7.9234,12.0467,9.1935,12.0467,6.0081,12.0467,0.7863,12.0467,4.6976,12.0467,6.7944,12.0467,-6.395
12.05,-1.0282,12.05,-0.7056,12.05,4.4355,12.05,4.0323,12.05,5.0423,12.05,8.5484,12.05,5.6653,12.05,-5.3629,,,12.05,4.6976,,,12.05,6.7137,12.05,2.6411,12.05,3.0444,12.05,1.2903,12.05,3.1452,12.05,0.121,12.05,5.9073,12.05,4.7581,12.05,7.9839,12.05,9.4153,12.05,6.0282,12.05,0.7863,12.05,4.7782,12.05,6.9556,12.05,-6.3712
12.0533,-0.9274,12.0533,-0.4839,12.0533,4.4556,12.0533,3.9113,12.0533,5.0847,12.0533,8.4073,12.0533,5.9476,12.0533,-5.2016,,,12.0533,4.3952,,,12.0533,6.7137,12.0533,2.7016,12.0533,3.1048,12.0533,1.4516,12.0533,3.246,12.0533,0.2218,12.0533,5.8871,12.0533,4.8185,12.0533,8.0242,12.0533,9.2339,12.0533,5.8065,12.0533,0.7863,12.0533,4.7177,12.0533,6.8145,12.0533,-6.3475
12.0567,-0.8871,12.0567,-0.4032,12.0567,4.6371,12.0567,4.0323,12.0567,5.127,12.0567,8.2863,12.0567,5.6048,12.0567,-5.3629,,,12.0567,4.4556,,,12.0567,6.7339,12.0567,3.1452,12.0567,3.1653,12.0567,1.371,12.0567,3.1452,12.0567,0.3629,12.0567,5.7661,12.0567,4.8589,12.0567,8.1855,12.0567,9.3548,12.0567,6.0887,12.0567,0.7056,12.0567,4.7984,12.0567,6.875,12.0567,-6.3237
12.06,-0.6855,12.06,-0.4637,12.06,4.5161,12.06,4.0323,12.06,5.1694,12.06,8.4073,12.06,5.7258,12.06,-5.0202,,,12.06,4.3347,,,12.06,6.6935,12.06,3.7097,12.06,3.3065,12.06,1.3911,12.06,2.9839,12.06,0.0403,12.06,5.6452,12.06,4.8185,12.06,8.0645,12.06,9.254,12.06,5.9677,12.06,0.8266,12.06,4.7782,12.06,6.7944,12.06,-6.2999
12.0633,-0.7661,12.0633,-0.4032,12.0633,4.6371,12.0633,4.1734,12.0633,5.2117,12.0633,8.5282,12.0633,5.625,12.0633,-5.0403,,,12.0633,4.2137,,,12.0633,6.6734,12.0633,3.0242,12.0633,3.1653,12.0633,1.4919,12.0633,2.9637,12.0633,0.2218,12.0633,5.7056,12.0633,4.9798,12.0633,8.0847,12.0633,9.3548,12.0633,6.0685,12.0633,0.7661,12.0633,4.7984,12.0633,6.9355,12.0633,-6.2761
12.0667,-0.625,12.0667,-0.4032,12.0667,4.4758,12.0667,4.0726,12.0667,5.254,12.0667,8.3669,12.0667,5.5645,12.0667,-5.0202,,,12.0667,4.254,,,12.0667,6.8145,12.0667,2.6613,12.0667,3.1452,12.0667,1.4113,12.0667,2.8831,12.0667,0.2621,12.0667,5.6653,12.0667,4.8992,12.0667,8.0242,12.0667,9.3347,12.0667,6.0685,12.0667,0.7863,12.0667,4.8387,12.0667,6.9355,12.0667,-6.2524
12.07,-0.7863,12.07,-0.4435,12.07,4.5565,12.07,4.2339,12.07,5.2964,12.07,8.7298,12.07,6.0685,12.07,-4.9395,,,12.07,4.1331,,,12.07,6.7137,12.07,2.6815,12.07,3.1452,12.07,1.4516,12.07,2.9234,12.07,0.2218,12.07,5.7258,12.07,4.9395,12.07,7.9839,12.07,9.4758,12.07,6.0685,12.07,0.7258,12.07,4.7984,12.07,6.7742,12.07,-6.2286
12.0733,-0.5847,12.0733,-0.3629,12.0733,4.6169,12.0733,4.1935,12.0733,5.3387,12.0733,8.3065,12.0733,5.8669,12.0733,-4.8589,,,12.0733,4.254,,,12.0733,6.7339,12.0733,2.8024,12.0733,3.3266,12.0733,1.4919,12.0733,2.9839,12.0733,0.2823,12.0733,5.6855,12.0733,4.8992,12.0733,8.1855,12.0733,9.254,12.0733,5.9476,12.0733,0.7258,12.0733,4.7782,12.0733,7.0968,12.0733,-6.2048
12.0767,-0.3831,12.0767,-0.4637,12.0767,4.6976,12.0767,4.1935,12.0767,5.381,12.0767,8.3669,12.0767,5.8468,12.0767,-4.7581,,,12.0767,4.1935,,,12.0767,6.6532,12.0767,2.8024,12.0767,3.2661,12.0767,1.4718,12.0767,3.0242,12.0767,0.3024,12.0767,5.8871,12.0767,5.0403,12.0767,8.0645,12.0767,9.496,12.0767,6.0887,12.0767,0.7661,12.0767,4.7984,12.0767,6.9355,12.0767,-6.181
12.08,-0.4839,12.08,-0.2419,12.08,4.5363,12.08,4.1935,12.08,5.4234,12.08,8.4879,12.08,5.9073,12.08,-4.6976,,,12.08,4.3347,,,12.08,6.754,12.08,2.6008,12.08,3.2661,12.08,1.4516,12.08,3.1048,12.08,0.3226,12.08,5.7661,12.08,4.7581,12.08,8.1653,12.08,9.5766,12.08,5.9476,12.08,0.8065,12.08,4.7581,12.08,7.0565,12.08,-6.1573
12.0833,-0.6653,12.0833,-0.2621,12.0833,4.6774,12.0833,4.1935,12.0833,5.4657,12.0833,8.4073,12.0833,5.9879,12.0833,-4.5766,,,12.0833,4.1331,,,12.0833,6.754,12.0833,2.6613,12.0833,3.2863,12.0833,1.4718,12.0833,3.1452,12.0833,0.3629,12.0833,5.7258,12.0833,4.879,12.0833,8.0242,12.0833,9.4758,12.0833,6.0081,12.0833,0.7863,12.0833,4.879,12.0833,6.996,12.0833,-6.1335
12.0867,-0.3024,12.0867,-0.5242,12.0867,4.7581,12.0867,4.254,12.0867,5.5081,12.0867,8.4274,12.0867,5.6452,12.0867,-4.5968,,,12.0867,4.4153,,,12.0867,6.754,12.0867,2.7218,12.0867,3.2258,12.0867,1.5323,12.0867,3.1653,12.0867,0.3831,12.0867,5.6048,12.0867,4.9194,12.0867,8.0444,12.0867,9.8185,12.0867,6.0887,12.0867,0.8669,12.0867,4.9395,12.0867,6.9556,12.0867,-6.1097
12.09,-0.746,12.09,-0.3427,12.09,4.8185,12.09,4.1532,12.09,5.5504,12.09,8.2863,12.09,5.8468,12.09,-4.8185,,,12.09,4.3347,,,12.09,6.7742,12.09,2.8226,12.09,3.3468,12.09,1.4919,12.09,3.1653,12.09,0.2218,12.09,5.8065,12.09,4.9798,12.09,8.1653,12.09,9.6573,12.09,6.2702,12.09,0.9476,12.09,4.9395,12.09,7.1774,12.09,-6.0859
12.0933,-0.5444,12.0933,-0.4637,12.0933,4.6976,12.0933,4.2137,12.0933,5.5927,12.0933,8.7298,12.0933,5.8669,12.0933,-4.6774,,,12.0933,4.4758,,,12.0933,6.7944,12.0933,2.9234,12.0933,3.1653,12.0933,1.6129,12.0933,3.2056,12.0933,0.4234,12.0933,6.0081,12.0933,5.0806,12.0933,8.1452,12.0933,9.7581,12.0933,6.25,12.0933,0.8669,12.0933,4.9395,12.0933,7.1371,12.0933,-6.0622
12.0967,-0.2823,12.0967,-0.2218,12.0967,4.6774,12.0967,4.2742,12.0967,5.6351,12.0967,8.4476,12.0967,5.8871,12.0967,-4.7379,,,12.0967,4.6774,,,12.0967,6.7944,12.0967,2.8427,12.0967,3.2258,12.0967,1.5121,12.0967,3.1653,12.0967,0.2419,12.0967,5.7863,12.0967,5.0202,12.0967,8.3266,12.0967,9.375,12.0967,6.2097,12.0967,0.9073,12.0967,4.8387,12.0967,7.0363,12.0967,-6.0384
12.1,-0.504,12.1,-0.2823,12.1,4.7984,12.1,4.3952,12.1,5.6774,12.1,8.5081,12.1,5.6653,12.1,-4.6774,,,12.1,4.3952,,,12.1,6.8145,12.1,2.8831,12.1,3.2661,12.1,1.7137,12.1,3.1653,12.1,0.1411,12.1,5.6855,12.1,4.8992,12.1,8.1855,12.1,9.6976,12.1,6.2702,12.1,1.1089,12.1,4.9597,12.1,7.2581,12.1,-6.0146
12.1033,-0.4637,12.1033,-0.3024,12.1033,4.7379,12.1033,4.2742,12.1033,5.7198,12.1033,8.6492,12.1033,6.0484,12.1033,-4.6169,,,12.1033,4.3347,,,12.1033,6.6935,12.1033,2.8024,12.1033,3.3669,12.1033,1.5524,12.1033,3.3266,12.1033,0.2621,12.1033,5.746,12.1033,5.1008,12.1033,8.2056,12.1033,9.7177,12.1033,6.4113,12.1033,0.9879,12.1033,5.0202,12.1033,7.1573,12.1033,-5.9908
12.1067,-0.5645,12.1067,-0.3024,12.1067,4.7581,12.1067,4.3347,12.1067,5.7621,12.1067,8.6089,12.1067,6.0081,12.1067,-4.5766,,,12.1067,4.6774,,,12.1067,6.7944,12.1067,2.9032,12.1067,3.246,12.1067,1.6532,12.1067,3.1855,12.1067,0.4637,12.1067,5.7056,12.1067,5.0202,12.1067,8.1855,12.1067,9.7782,12.1067,6.3105,12.1067,0.9274,12.1067,4.879,12.1067,7.1573,12.1067,-5.967
12.11,-0.4839,12.11,-0.1613,12.11,4.9194,12.11,4.0121,12.11,5.8044,12.11,8.4274,12.11,5.9073,12.11,-4.6371,,,12.11,4.4758,,,12.11,6.8548,12.11,2.9234,12.11,3.3669,12.11,1.6734,12.11,3.1048,12.11,0.5444,12.11,5.8468,12.11,5.1008,12.11,8.1452,12.11,9.6976,12.11,6.25,12.11,0.8669,12.11,5.0,12.11,7.1774,12.11,-5.9433
12.1133,-0.3427,12.1133,-0.1613,12.1133,4.7782,12.1133,4.3145,12.1133,5.8468,12.1133,8.6694,12.1133,5.8065,12.1133,-4.6371,,,12.1133,4.7177,,,12.1133,6.9153,12.1133,2.9637,12.1133,3.3266,12.1133,1.7944,12.1133,3.2258,12.1133,0.3831,12.1133,5.7661,12.1133,5.2016,12.1133,8.2661,12.1133,9.6976,12.1133,6.3105,12.1133,0.9073,12.1133,4.9798,12.1133,7.2581,12.1133,-5.9195
12.1167,-0.3024,12.1167,-0.0605,12.1167,4.9395,12.1167,4.375,12.1167,6.2097,12.1167,8.6089,12.1167,5.9879,12.1167,-4.5363,,,12.1167,4.496,,,12.1167,6.7137,12.1167,2.9435,12.1167,3.3871,12.1167,1.6935,12.1167,3.246,12.1167,0.4234,12.1167,5.7661,12.1167,5.0202,12.1167,7.9435,,,12.1167,6.2298,12.1167,0.9879,12.1167,5.0403,12.1167,7.1976,12.1167,-5.8957
12.12,-0.4032,12.12,-0.1613,12.12,4.879,12.12,4.1129,12.12,6.1089,12.12,8.3871,12.12,5.9073,12.12,-4.496,,,12.12,4.496,,,12.12,6.754,12.12,2.7621,12.12,3.4073,12.12,1.6935,12.12,3.2258,12.12,0.3427,12.12,5.7661,12.12,5.1815,12.12,8.1452,,,12.12,6.5927,12.12,1.0081,12.12,5.0806,12.12,7.4798,12.12,-5.8719
12.1233,-0.504,12.1233,-0.0403,12.1233,4.7379,12.1233,4.3145,12.1233,5.9677,12.1233,8.4274,12.1233,5.9879,12.1233,-4.5968,,,12.1233,4.6169,,,12.1233,6.8145,12.1233,2.8629,12.1233,3.3468,12.1233,1.7944,12.1233,3.246,12.1233,0.4435,12.1233,6.0484,12.1233,5.1008,12.1233,8.2056,,,12.1233,6.4113,12.1233,0.9476,12.1233,5.0605,12.1233,7.5202,12.1233,-5.8482
12.1267,-0.3831,12.1267,0.0,12.1267,4.9597,12.1267,4.3548,12.1267,5.3427,12.1267,8.2863,12.1267,5.8468,12.1267,-4.5766,,,12.1267,4.7581,,,12.1267,6.7742,12.1267,2.9234,12.1267,3.4677,12.1267,1.9153,12.1267,3.2056,12.1267,0.3831,12.1267,5.8266,12.1267,5.0605,12.1267,8.1452,,,12.1267,6.3105,12.1267,1.0887,12.1267,5.0605,12.1267,7.5,12.1267,-5.8244
12.13,-0.0403,12.13,-0.0202,12.13,4.8185,12.13,4.1331,12.13,5.3679,12.13,8.4073,12.13,6.1492,12.13,-4.4556,,,12.13,4.7581,,,12.13,6.7339,12.13,2.8427,12.13,3.4879,12.13,2.0968,12.13,3.2056,12.13,0.5242,12.13,5.9073,12.13,5.1613,12.13,8.125,,,12.13,6.7137,12.13,0.9879,12.13,5.1008,12.13,7.379,12.13,-5.8006
