x1_PDPW112,y1_PDPW112,x2_PDPW112,y2_PDPW112,x1_PDQE107,y1_PDQE107,x2_PDQE107,y2_PDQE107,x1_PDPY101,y1_PDPY101,x2_PDPY101,y2_PDPY101,x1_PDQE108,y1_PDQE108,x2_PDQE108,y2_PDQE108,x1_PDQE115,y1_PDQE115,x2_PDQE115,y2_PDQE115,x1_PDQE112,y1_PDQE112,x2_PDQE112,y2_PDQE112,x1_PDQE113,y1_PDQE113,x2_PDQE113,y2_PDQE113,x1_PDPW107,y1_PDPW107,x2_PDPW107,y2_PDPW107,x1_PDPW106,y1_PDPW106,x2_PDPW106,y2_PDPW106,x1_PDPW111,y1_PDPW111,x2_PDPW111,y2_PDPW111,x1_PDPW110,y1_PDPW110,x2_PDPW110,y2_PDPW110,x1_PDQE104,y1_PDQE104,x2_PDQE104,y2_PDQE104,x1_PDQE105,y1_PDQE105,x2_PDQE105,y2_PDQE105,x1_PDQE102,y1_PDQE102,x2_PDQE102,y2_PDQE102,x1_PDPW102,y1_PDPW102,x2_PDPW102,y2_PDPW102
0.1433,0.7056,0.1433,-8.0645,0.1433,0.4435,0.1433,,0.1433,1.4516,0.1433,,0.1433,2.3575,0.1433,1.1694,0.1433,0.4839,0.1433,-0.0605,0.1433,-1.3105,0.1433,-0.7863,0.1433,1.4113,0.1433,-2.7621,0.1433,0.4435,0.1433,0.9274,0.1433,-1.0685,0.1433,0.0403,0.1433,0.6855,0.1433,1.1895,0.1433,,0.1433,0.3046,0.1433,0.9677,0.1433,0.6855,0.1433,-2.3992,0.1433,0.504,0.1433,0.1613,0.1433,1.0887,0.1433,-0.3226,0.1433,-1.0081
0.1467,0.8266,0.1467,-8.125,0.1467,0.4032,0.1467,,0.1467,1.0887,0.1467,,0.1467,2.3543,0.1467,1.3911,0.1467,0.1815,0.1467,-0.0202,0.1467,-1.371,0.1467,-0.9274,0.1467,1.5121,0.1467,-2.5605,0.1467,0.746,0.1467,1.0081,0.1467,-1.0282,0.1467,0.0202,0.1467,0.6653,0.1467,1.2702,0.1467,,0.1467,0.3301,0.1467,1.0081,0.1467,0.6452,0.1467,-2.5,0.1467,0.5645,0.1467,0.0403,0.1467,0.8065,0.1467,-0.2419,0.1467,-1.0484
0.15,0.7258,0.15,-7.8427,0.15,0.504,0.15,,0.15,1.1089,0.15,,0.15,2.3512,0.15,1.1694,0.15,0.4032,0.15,-0.0605,0.15,-1.4718,0.15,-0.8266,0.15,1.1895,0.15,-2.2782,0.15,0.746,0.15,0.8669,0.15,-1.0081,0.15,0.0202,0.15,0.8065,0.15,1.1694,0.15,,0.15,0.3557,0.15,0.7661,0.15,0.7056,0.15,-2.0766,0.15,0.3629,0.15,0.1815,0.15,0.9879,0.15,-0.1613,0.15,-1.0685
0.1533,0.8266,0.1533,-7.9435,0.1533,0.4234,0.1533,,0.1533,1.25,0.1533,,0.1533,2.348,0.1533,1.3508,0.1533,0.5645,0.1533,-0.2016,0.1533,-0.8065,0.1533,-0.6855,0.1533,1.2702,0.1533,-2.6008,0.1533,0.4032,0.1533,0.9677,0.1533,-1.0081,0.1533,-0.0806,0.1533,0.5847,0.1533,1.1694,0.1533,,0.1533,0.3813,0.1533,0.9274,0.1533,0.6653,0.1533,-2.2782,0.1533,0.504,0.1533,0.4234,0.1533,0.877,0.1533,-0.2218,0.1533,-1.2702
0.1567,0.8065,0.1567,-7.9234,0.1567,0.4435,0.1567,,0.1567,1.3911,0.1567,,0.1567,2.3448,0.1567,1.4113,0.1567,0.5242,0.1567,-0.0605,0.1567,-1.3508,0.1567,-1.0081,0.1567,1.1492,0.1567,-2.3185,0.1567,0.3427,0.1567,1.0484,0.1567,-1.0484,0.1567,-0.0202,0.1567,0.7258,0.1567,1.2702,0.1567,,0.1567,0.4068,0.1567,0.8871,0.1567,0.7661,0.1567,-2.3185,0.1567,0.625,0.1567,0.6855,0.1567,0.7661,0.1567,-0.2016,0.1567,-1.129
0.16,0.8266,0.16,-7.9637,0.16,0.3831,0.16,,0.16,1.2903,0.16,,0.16,2.3417,0.16,1.3105,0.16,0.5847,0.16,0.0806,0.16,-1.2298,0.16,-1.0081,0.16,1.3911,0.16,-2.6613,0.16,0.6855,0.16,1.0484,0.16,-1.0081,0.16,-0.0202,0.16,0.6452,0.16,1.2702,0.16,,0.16,0.4324,0.16,0.9677,0.16,0.6855,0.16,-2.2581,0.16,0.5847,0.16,0.1613,0.16,1.1694,0.16,-0.2218,0.16,-1.0685
0.1633,0.8669,0.1633,-7.9032,0.1633,0.3831,0.1633,,0.1633,1.4919,0.1633,,0.1633,2.3385,0.1633,1.4113,0.1633,0.504,0.1633,-0.3226,0.1633,-1.1895,0.1633,-0.8468,0.1633,1.4113,0.1633,-2.4597,0.1633,0.504,0.1633,1.0081,0.1633,-1.0081,0.1633,-0.0605,0.1633,0.6855,0.1633,1.25,0.1633,,0.1633,0.4579,0.1633,0.9476,0.1633,0.5242,0.1633,-2.5403,0.1633,0.5242,0.1633,0.7863,0.1633,1.0887,0.1633,-0.4234,0.1633,-1.129
0.1667,0.9274,0.1667,-8.0242,0.1667,0.3024,0.1667,,0.1667,1.5323,0.1667,,0.1667,2.3354,0.1667,1.1694,0.1667,0.4435,0.1667,-0.6452,0.1667,-1.371,0.1667,-0.8669,0.1667,1.7944,0.1667,-2.2984,0.1667,0.4839,0.1667,1.0282,0.1667,-0.9274,0.1667,0.0,0.1667,0.7863,0.1667,1.2298,0.1667,,0.1667,0.4835,0.1667,1.1895,0.1667,0.5242,0.1667,-2.3992,0.1667,0.5444,0.1667,1.0887,0.1667,0.7056,0.1667,-0.2621,0.1667,-0.9677
0.17,0.746,0.17,-7.9839,0.17,0.3629,0.17,,0.17,1.4113,0.17,,0.17,2.3322,0.17,1.1895,0.17,0.3427,0.17,-0.4032,0.17,-1.4315,0.17,-0.9677,0.17,1.371,0.17,-2.2782,0.17,0.6048,0.17,0.8468,0.17,-1.0081,0.17,-0.0202,0.17,0.6653,0.17,1.0685,0.17,,0.17,0.5091,0.17,1.1089,0.17,0.3831,0.17,-2.2782,0.17,0.7258,0.17,1.5927,0.17,1.0282,0.17,-0.4435,0.17,-1.0081
0.1733,0.746,0.1733,-8.1048,0.1733,0.3226,0.1733,,0.1733,1.25,0.1733,,0.1733,2.3291,0.1733,1.1089,0.1733,0.5847,0.1733,-1.6129,0.1733,-0.9274,0.1733,-0.504,0.1733,1.5121,0.1733,-2.3992,0.1733,0.5645,0.1733,1.0081,0.1733,-1.0282,0.1733,0.0,0.1733,0.7056,0.1733,1.2298,0.1733,,0.1733,0.5346,0.1733,0.9879,0.1733,0.5242,0.1733,-2.4395,0.1733,0.8266,0.1733,2.3589,0.1733,0.9073,0.1733,-0.4032,0.1733,-1.1694
0.1767,0.7661,0.1767,-8.0242,0.1767,0.4032,0.1767,,0.1767,1.5524,0.1767,,0.1767,2.3259,0.1767,1.371,0.1767,0.5242,0.1767,-1.5991,0.1767,-1.2097,0.1767,-0.7258,0.1767,1.2903,0.1767,-2.2782,0.1767,0.7661,0.1767,1.1089,0.1767,-1.0484,0.1767,0.0,0.1767,0.7258,0.1767,1.1492,0.1767,,0.1767,0.5602,0.1767,0.8871,0.1767,0.6653,0.1767,-2.1573,0.1767,0.5242,0.1767,2.1169,0.1767,1.0685,0.1767,-0.2621,0.1767,-1.0484
0.18,0.8065,0.18,-7.9234,0.18,0.3427,0.18,,0.18,1.3911,0.18,,0.18,2.3228,0.18,1.129,0.18,0.3831,0.18,-1.5852,0.18,-1.3306,0.18,-0.8468,0.18,1.4718,0.18,-2.4395,0.18,0.5242,0.18,1.1694,0.18,-1.0685,0.18,-0.0202,0.18,0.746,0.18,1.1492,0.18,,0.18,0.5858,0.18,1.129,0.18,0.7258,0.18,-2.0363,0.18,0.4839,0.18,1.5121,0.18,0.7661,0.18,-0.3024,0.18,-0.9677
0.1833,0.9879,0.1833,-7.9839,0.1833,0.2419,0.1833,,0.1833,1.4113,0.1833,,0.1833,2.3196,0.1833,1.3508,0.1833,0.3427,0.1833,-1.5714,0.1833,-1.3105,0.1833,-0.6855,0.1833,1.6734,0.1833,-2.4798,0.1833,0.4839,0.1833,1.0685,0.1833,-1.0081,0.1833,-0.121,0.1833,0.6855,0.1833,1.2702,0.1833,,0.1833,0.6113,0.1833,0.8871,0.1833,0.9677,0.1833,-2.2782,0.1833,0.625,0.1833,1.5524,0.1833,0.5645,0.1833,-0.3024,0.1833,-1.129
0.1867,0.9073,0.1867,-8.0444,0.1867,-0.0605,0.1867,,0.1867,1.2903,0.1867,,0.1867,2.3164,0.1867,1.2903,0.1867,0.504,0.1867,-1.5576,0.1867,-1.0484,0.1867,-0.7258,0.1867,1.5524,0.1867,-2.379,0.1867,0.5444,0.1867,1.0484,0.1867,-1.0282,0.1867,-0.0806,0.1867,0.6653,0.1867,1.3306,0.1867,,0.1867,0.6369,0.1867,0.625,0.1867,0.8468,0.1867,-2.3589,0.1867,0.746,0.1867,1.4919,0.1867,1.0081,0.1867,-0.2621,0.1867,-1.0887
0.19,0.8468,0.19,-8.0242,0.19,0.2218,0.19,,0.19,1.5726,0.19,,0.19,2.3133,0.19,1.1895,0.19,0.5242,0.19,-1.5437,0.19,-1.3306,0.19,-0.6653,0.19,1.3508,0.19,-2.3185,0.19,0.5444,0.19,1.0484,0.19,-1.0282,0.19,-0.0403,0.19,0.625,0.19,1.1694,0.19,,0.19,0.6624,0.19,0.7863,0.19,0.7056,0.19,-2.3992,0.19,0.4032,0.19,1.3911,0.19,0.6653,0.19,-0.3226,0.19,-1.1492
0.1933,0.8468,0.1933,-8.1855,0.1933,0.2016,0.1933,,0.1933,1.3508,0.1933,,0.1933,2.3101,0.1933,0.5444,0.1933,0.4637,0.1933,-1.5299,0.1933,-1.4516,0.1933,-0.7258,0.1933,1.5524,0.1933,-2.379,0.1933,0.625,0.1933,1.0484,0.1933,-0.9879,0.1933,-0.0403,0.1933,0.6452,0.1933,1.25,0.1933,,0.1933,0.688,0.1933,0.8266,0.1933,0.746,0.1933,-2.2379,0.1933,0.6855,0.1933,1.6129,0.1933,0.8871,0.1933,-0.2621,0.1933,-1.0484
0.1967,0.8266,0.1967,-7.8831,0.1967,0.2823,0.1967,,0.1967,1.2702,0.1967,,0.1967,2.307,0.1967,0.1815,0.1967,0.4435,0.1967,-1.5161,0.1967,-1.3105,0.1967,-0.7056,0.1967,1.5121,0.1967,-2.4395,0.1967,0.4435,0.1967,1.0282,0.1967,-0.9476,0.1967,-0.0605,0.1967,0.6048,0.1967,1.1694,0.1967,,0.1967,0.7136,0.1967,1.1089,0.1967,0.5645,0.1967,-2.2177,0.1967,0.0202,0.1967,1.5726,0.1967,0.8065,0.1967,-0.2016,0.1967,-1.0685
0.2,0.746,0.2,-8.0444,0.2,0.2218,0.2,,0.2,1.5927,0.2,,0.2,2.3038,0.2,-0.2621,0.2,0.3831,0.2,-1.5023,0.2,-1.129,0.2,-0.4435,0.2,1.2702,0.2,-2.2581,0.2,0.6048,0.2,1.2097,0.2,-1.0081,0.2,-0.121,0.2,0.6855,0.2,1.2702,0.2,,0.2,0.7391,0.2,0.746,0.2,0.8266,0.2,-2.1976,0.2,0.504,0.2,1.5323,0.2,0.8065,0.2,-0.3024,0.2,-1.1895
0.2033,0.8871,0.2033,-7.9839,0.2033,0.1613,0.2033,,0.2033,1.25,0.2033,,0.2033,2.3007,0.2033,-0.7056,0.2033,0.2218,0.2033,-1.4884,0.2033,-0.9677,0.2033,-0.6855,0.2033,1.5121,0.2033,-2.5,0.2033,0.5645,0.2033,1.1895,0.2033,-1.0484,0.2033,-0.1613,0.2033,0.6855,0.2033,1.3105,0.2033,0.7863,0.2033,0.7647,0.2033,0.7863,0.2033,0.7661,0.2033,-2.0968,0.2033,0.5242,0.2033,1.5524,0.2033,1.0081,0.2033,-0.3226,0.2033,-1.0282
0.2067,0.8468,0.2067,-7.8427,0.2067,0.2419,0.2067,,0.2067,1.5927,0.2067,,0.2067,2.2975,0.2067,-0.4234,0.2067,0.4637,0.2067,-1.4746,0.2067,-1.2298,0.2067,-1.1694,0.2067,1.3105,0.2067,-2.379,0.2067,0.5242,0.2067,1.0685,0.2067,-1.0685,0.2067,-0.0806,0.2067,0.6855,0.2067,1.2097,0.2067,0.7579,0.2067,0.7903,0.2067,0.6048,0.2067,0.6653,0.2067,-2.3185,0.2067,0.5645,0.2067,1.0081,0.2067,0.9879,0.2067,-0.2016,0.2067,-1.2298
0.21,0.8266,0.21,-8.1653,0.21,0.1815,0.21,,0.21,1.3911,0.21,,0.21,2.2944,0.21,-0.0202,0.21,0.4435,0.21,-1.4608,0.21,-1.1492,0.21,-0.6855,0.21,1.5323,0.21,-2.3185,0.21,0.6048,0.21,1.1895,0.21,-1.0282,0.21,-0.0202,0.21,0.746,0.21,1.1694,0.21,0.7295,0.21,0.8158,0.21,0.7661,0.21,0.8468,0.21,-2.4194,0.21,0.7863,0.21,1.1089,0.21,1.0484,0.21,-0.5242,0.21,-1.0887
0.2133,0.8468,0.2133,-7.8831,0.2133,0.2823,0.2133,,0.2133,1.2097,0.2133,,0.2133,2.2912,0.2133,0.0202,0.2133,0.504,0.2133,-1.4469,0.2133,-1.25,0.2133,-0.9274,0.2133,1.4919,0.2133,-2.2782,0.2133,0.5847,0.2133,1.0081,0.2133,-1.0081,0.2133,-0.121,0.2133,0.6855,0.2133,1.2702,0.2133,0.7011,0.2133,0.8414,0.2133,0.8266,0.2133,0.5645,0.2133,-2.379,0.2133,0.625,0.2133,0.9073,0.2133,0.6048,0.2133,-0.2218,0.2133,-1.1492
0.2167,0.746,0.2167,-7.9839,0.2167,0.1008,0.2167,,0.2167,1.2298,0.2167,,0.2167,2.288,0.2167,0.0202,0.2167,0.6452,0.2167,-1.4331,0.2167,-1.0887,0.2167,-0.9073,0.2167,1.4315,0.2167,-2.1774,0.2167,0.5242,0.2167,1.0887,0.2167,-1.0282,0.2167,-0.1008,0.2167,0.7661,0.2167,1.0081,0.2167,0.6727,0.2167,0.8669,0.2167,0.9476,0.2167,0.6855,0.2167,-2.1573,0.2167,0.6653,0.2167,1.1694,0.2167,0.9073,0.2167,-0.2419,0.2167,-1.0282
0.22,0.7661,0.22,-8.0242,0.22,0.4234,0.22,,0.22,1.2903,0.22,,0.22,2.2849,0.22,0.2823,0.22,0.4234,0.22,-1.4193,0.22,-1.1694,0.22,-0.8065,0.22,1.4315,0.22,-2.2177,0.22,0.5444,0.22,1.0685,0.22,-0.9677,0.22,-0.0806,0.22,0.7258,0.22,1.25,0.22,0.6442,0.22,0.7208,0.22,0.6653,0.22,0.6653,0.22,-2.4395,0.22,0.5242,0.22,1.3911,0.22,0.4234,0.22,-0.3226,0.22,-1.0484
0.2233,0.746,0.2233,-7.9637,0.2233,0.2218,0.2233,,0.2233,1.5726,0.2233,,0.2233,2.2817,0.2233,0.2621,0.2233,0.4032,0.2233,-1.4054,0.2233,-1.1895,0.2233,-0.746,0.2233,1.3306,0.2233,-2.4194,0.2233,0.5847,0.2233,1.0685,0.2233,-1.0484,0.2233,-0.0605,0.2233,0.7056,0.2233,1.1694,0.2233,0.6158,0.2233,0.5746,0.2233,0.746,0.2233,0.7056,0.2233,-2.1774,0.2233,0.3024,0.2233,1.3911,0.2233,0.8065,0.2233,-0.4435,0.2233,-1.1492
0.2267,0.9073,0.2267,-7.8024,0.2267,0.3629,0.2267,,0.2267,1.3508,0.2267,,0.2267,2.2786,0.2267,0.3226,0.2267,0.3226,0.2267,-1.3916,0.2267,-1.2097,0.2267,-0.9073,0.2267,1.4516,0.2267,-2.2782,0.2267,0.5645,0.2267,1.1895,0.2267,-0.9677,0.2267,-0.2218,0.2267,0.5847,0.2267,1.1895,0.2267,0.5874,0.2267,0.4284,0.2267,0.8468,0.2267,0.5847,0.2267,-2.2177,0.2267,0.746,0.2267,1.4718,0.2267,0.9677,0.2267,-0.3831,0.2267,-1.0685
0.23,0.8266,0.23,-7.9032,0.23,0.2218,0.23,,0.23,1.2298,0.23,,0.23,2.2754,0.23,0.2823,0.23,0.3226,0.23,-1.3778,0.23,-1.2903,0.23,-0.9274,0.23,1.4718,0.23,-2.2379,0.23,0.7258,0.23,1.0484,0.23,-1.0685,0.23,-0.0806,0.23,0.746,0.23,1.1492,0.23,0.559,0.23,0.2823,0.23,0.8669,0.23,0.6653,0.23,-2.2379,0.23,0.6653,0.23,1.7137,0.23,0.8266,0.23,-0.3024,0.23,-0.9476
0.2333,0.9274,0.2333,-7.8024,0.2333,0.504,0.2333,,0.2333,1.1492,0.2333,,0.2333,2.2723,0.2333,0.3226,0.2333,0.5847,0.2333,-1.3639,0.2333,-1.3105,0.2333,-0.8871,0.2333,1.5323,0.2333,-2.0968,0.2333,0.5444,0.2333,1.0887,0.2333,-1.1089,0.2333,-0.1411,0.2333,0.7056,0.2333,1.3105,0.2333,0.5306,0.2333,0.2621,0.2333,0.9476,0.2333,0.7863,0.2333,-2.2177,0.2333,0.5444,0.2333,1.129,0.2333,0.746,0.2333,-0.3831,0.2333,-1.129
0.2367,0.7863,0.2367,-7.9839,0.2367,0.3629,0.2367,,0.2367,1.3105,0.2367,,0.2367,2.2691,0.2367,0.121,0.2367,0.5444,0.2367,-1.3501,0.2367,-1.25,0.2367,-0.5242,0.2367,1.3306,0.2367,-2.3387,0.2367,0.5645,0.2367,1.1895,0.2367,-0.9677,0.2367,-0.1411,0.2367,0.7056,0.2367,1.129,0.2367,0.5022,0.2367,0.2419,0.2367,0.9073,0.2367,0.4637,0.2367,-2.1976,0.2367,0.4234,0.2367,0.9476,0.2367,0.7661,0.2367,-0.121,0.2367,-1.0081
0.24,0.9677,0.24,-7.9234,0.24,0.4032,0.24,,0.24,1.371,0.24,,0.24,2.266,0.24,0.4234,0.24,0.3024,0.24,-1.3363,0.24,-1.129,0.24,-1.0081,0.24,1.2298,0.24,-2.3185,0.24,0.6452,0.24,1.0081,0.24,-1.0081,0.24,-0.0403,0.24,0.746,0.24,1.2097,0.24,0.4738,0.24,0.2218,0.24,0.8669,0.24,0.4234,0.24,-2.379,0.24,0.6048,0.24,1.4919,0.24,0.7056,0.24,-0.2621,0.24,-1.0081
0.2433,0.8669,0.2433,-7.8226,0.2433,0.1411,0.2433,,0.2433,1.25,0.2433,,0.2433,2.2628,0.2433,0.0806,0.2433,0.3629,0.2433,-1.3224,0.2433,-1.1694,0.2433,-0.8266,0.2433,1.371,0.2433,-2.2782,0.2433,0.5645,0.2433,1.129,0.2433,-0.9879,0.2433,0.0,0.2433,0.5847,0.2433,1.0484,0.2433,0.4454,0.2433,0.2016,0.2433,0.8669,0.2433,0.6653,0.2433,-2.379,0.2433,0.504,0.2433,1.4516,0.2433,0.7056,0.2433,-0.4435,0.2433,-0.9879
0.2467,0.7863,0.2467,-7.9839,0.2467,0.0,0.2467,,0.2467,1.3105,0.2467,,0.2467,2.2596,0.2467,0.3831,0.2467,0.3629,0.2467,-1.3086,0.2467,-1.2097,0.2467,-1.0887,0.2467,1.6129,0.2467,-2.2177,0.2467,0.6048,0.2467,1.0081,0.2467,-1.0282,0.2467,0.0,0.2467,0.8468,0.2467,1.0887,0.2467,0.417,0.2467,0.1815,0.2467,0.9274,0.2467,0.6048,0.2467,-2.2782,0.2467,0.3629,0.2467,1.3508,0.2467,0.7258,0.2467,-0.504,0.2467,-1.0685
0.25,0.8871,0.25,-7.7016,0.25,-0.1815,0.25,,0.25,1.129,0.25,,0.25,2.2565,0.25,0.0605,0.25,0.5847,0.25,-1.2948,0.25,-0.7863,0.25,-0.8266,0.25,1.4516,0.25,-2.2379,0.25,0.504,0.25,1.1089,0.25,-1.0685,0.25,-0.0202,0.25,0.746,0.25,1.1694,0.25,0.3886,0.25,0.1613,0.25,0.7258,0.25,0.8266,0.25,-2.3387,0.25,0.6452,0.25,1.1492,0.25,0.2823,0.25,-0.0605,0.25,-1.1694
0.2533,0.9476,0.2533,-7.7823,0.2533,-0.4234,0.2533,,0.2533,1.3306,0.2533,,0.2533,2.2533,0.2533,0.4637,0.2533,0.6048,0.2533,-1.2809,0.2533,-1.1492,0.2533,-0.9073,0.2533,1.5121,0.2533,-2.2782,0.2533,0.6048,0.2533,1.0282,0.2533,-1.0887,0.2533,-0.0605,0.2533,0.6653,0.2533,1.0081,0.2533,0.3602,0.2533,0.0968,0.2533,0.4839,0.2533,0.7863,0.2533,-2.2984,0.2533,0.6452,0.2533,1.1694,0.2533,0.4839,0.2533,-0.2823,0.2533,-1.1694
0.2567,0.8669,0.2567,-7.7823,0.2567,-0.7258,0.2567,,0.2567,1.371,0.2567,,0.2567,2.2502,0.2567,0.3427,0.2567,0.4032,0.2567,-1.2671,0.2567,-1.2298,0.2567,-1.0685,0.2567,1.3911,0.2567,-2.3185,0.2567,0.6048,0.2567,1.0887,0.2567,-1.0282,0.2567,-0.0202,0.2567,0.6653,0.2567,1.1694,0.2567,0.3317,0.2567,0.0323,0.2567,1.1694,0.2567,0.7863,0.2567,-1.996,0.2567,0.5242,0.2567,1.3911,0.2567,0.8871,0.2567,-0.3831,0.2567,-1.0887
0.26,0.9677,0.26,-7.7621,0.26,-0.7056,0.26,,0.26,1.5524,0.26,,0.26,2.247,0.26,0.2823,0.26,0.5242,0.26,-1.2533,0.26,-1.129,0.26,-0.7258,0.26,1.3508,0.26,-2.0565,0.26,0.5645,0.26,1.129,0.26,-0.9677,0.26,-0.1411,0.26,0.7258,0.26,1.1492,0.26,0.3033,0.26,-0.0323,0.26,0.8065,0.26,0.5645,0.26,-2.4194,0.26,0.3427,0.26,1.4919,0.26,0.5444,0.26,-0.3226,0.26,-0.9476
0.2633,0.8468,0.2633,-7.8629,0.2633,-0.9073,0.2633,,0.2633,1.2702,0.2633,,0.2633,2.2439,0.2633,0.2823,0.2633,0.6048,0.2633,-1.2395,0.2633,-1.1089,0.2633,-0.9274,0.2633,1.4113,0.2633,-1.4113,0.2633,0.5847,0.2633,0.9476,0.2633,-1.0282,0.2633,-0.1815,0.2633,0.8065,0.2633,1.1694,0.2633,0.2749,0.2633,-0.0968,0.2633,0.9274,0.2633,0.7056,0.2633,-2.2782,0.2633,0.5847,0.2633,1.5927,0.2633,0.4435,0.2633,-0.3226,0.2633,-1.1492
0.2667,0.8468,0.2667,-7.8024,0.2667,-0.7863,0.2667,,0.2667,1.5323,0.2667,,0.2667,2.2407,0.2667,0.1613,0.2667,0.504,0.2667,-1.2256,0.2667,-1.3105,0.2667,-0.6048,0.2667,1.371,0.2667,-0.7863,0.2667,0.6452,0.2667,0.9476,0.2667,-0.9879,0.2667,-0.1411,0.2667,0.6855,0.2667,1.1694,0.2667,0.2465,0.2667,-0.1613,0.2667,0.9274,0.2667,0.6855,0.2667,-2.3589,0.2667,0.7863,0.2667,1.6935,0.2667,0.5645,0.2667,-0.3024,0.2667,-0.9476
0.27,0.9677,0.27,-7.7823,0.27,-0.746,0.27,,0.27,1.2097,0.27,,0.27,2.2376,0.27,0.0806,0.27,0.504,0.27,-1.2118,0.27,-1.3306,0.27,-0.5242,0.27,1.3508,0.27,-0.121,0.27,0.4435,0.27,1.0081,0.27,-1.0282,0.27,-0.1008,0.27,0.625,0.27,1.2298,0.27,0.2181,0.27,-0.3024,0.27,0.746,0.27,0.6855,0.27,-2.4597,0.27,0.6653,0.27,1.3508,0.27,0.9073,0.27,-0.2621,0.27,-1.129
0.2733,0.9073,0.2733,-7.9637,0.2733,-0.625,0.2733,,0.2733,1.3508,0.2733,,0.2733,2.2344,0.2733,0.2218,0.2733,0.504,0.2733,-1.198,0.2733,-1.3105,0.2733,-0.8065,0.2733,1.1694,0.2733,0.121,0.2733,0.5645,0.2733,1.129,0.2733,-1.0282,0.2733,-0.2218,0.2733,0.5645,0.2733,1.2702,0.2733,0.1897,0.2733,0.2218,0.2733,0.8065,0.2733,0.6653,0.2733,-2.3992,0.2733,0.5444,0.2733,1.875,0.2733,0.5847,0.2733,-0.4032,0.2733,-0.9879
0.2767,1.0685,0.2767,-7.7621,0.2767,-0.4234,0.2767,,0.2767,1.2702,0.2767,,0.2767,2.2312,0.2767,0.2823,0.2767,0.4032,0.2767,-1.1841,0.2767,-1.1895,0.2767,-0.6048,0.2767,1.0887,0.2767,0.2419,0.2767,0.6452,0.2767,0.9879,0.2767,-0.9677,0.2767,-0.1815,0.2767,0.5847,0.2767,1.1694,0.2767,0.1613,0.2767,0.1815,0.2767,0.7258,0.2767,0.6653,0.2767,-2.5403,0.2767,0.3226,0.2767,1.3508,0.2767,0.8871,0.2767,-0.2823,0.2767,-0.9476
0.28,0.8669,0.28,-7.8427,0.28,-0.7661,0.28,,0.28,1.5121,0.28,,0.28,2.2281,0.28,0.2823,0.28,0.4637,0.28,-1.1703,0.28,-1.3306,0.28,-0.9274,0.28,1.4718,0.28,0.0,0.28,0.5847,0.28,1.2097,0.28,-1.0081,0.28,-0.2016,0.28,0.7056,0.28,1.2097,0.28,0.3629,0.28,0.121,0.28,0.8669,0.28,0.7661,0.28,-2.4597,0.28,0.3226,0.28,1.6331,0.28,0.7056,0.28,-0.4637,0.28,-1.1492
0.2833,0.9677,0.2833,-7.8024,0.2833,-0.5444,0.2833,,0.2833,1.25,0.2833,,0.2833,2.2249,0.2833,0.0806,0.2833,0.3024,0.2833,-1.1565,0.2833,-0.9879,0.2833,-1.0081,0.2833,1.5524,0.2833,-0.2218,0.2833,0.746,0.2833,0.9677,0.2833,-1.0484,0.2833,-0.1613,0.2833,0.6855,0.2833,1.1694,0.2833,0.6452,0.2833,0.121,0.2833,0.9677,0.2833,0.4637,0.2833,-2.1573,0.2833,0.504,0.2833,1.3911,0.2833,0.4032,0.2833,-0.2823,0.2833,-1.0081
0.2867,0.8871,0.2867,-7.9032,0.2867,-0.4435,0.2867,,0.2867,1.3306,0.2867,,0.2867,2.2218,0.2867,0.1008,0.2867,0.4435,0.2867,-1.1426,0.2867,-1.3508,0.2867,-0.7258,0.2867,1.4113,0.2867,-0.5444,0.2867,0.6048,0.2867,1.0484,0.2867,-0.9879,0.2867,-0.1613,0.2867,0.625,0.2867,1.0887,0.2867,0.2218,0.2867,-0.2218,0.2867,0.6653,0.2867,0.7863,0.2867,-2.2581,0.2867,0.5242,0.2867,1.4113,0.2867,0.5847,0.2867,-0.3831,0.2867,-1.0887
0.29,0.9476,0.29,-7.8427,0.29,-0.3629,0.29,,0.29,1.3508,0.29,,0.29,2.2186,0.29,0.1613,0.29,0.4435,0.29,-1.1288,0.29,-0.9879,0.29,-0.7863,0.29,1.4718,0.29,-0.6452,0.29,0.6653,0.29,0.9677,0.29,-0.8871,0.29,-0.2218,0.29,0.6048,0.29,1.2903,0.29,0.4637,0.29,-0.0806,0.29,0.9274,0.29,0.7056,0.29,-2.4597,0.29,0.625,0.29,1.6129,0.29,0.8065,0.29,-0.2419,0.29,-0.9476
0.2933,0.8468,0.2933,-7.7016,0.2933,-0.5645,0.2933,,0.2933,1.2903,0.2933,,0.2933,2.2155,0.2933,0.1613,0.2933,0.4234,0.2933,-1.115,0.2933,-0.9879,0.2933,-0.877,0.2933,1.2702,0.2933,-0.4032,0.2933,0.6048,0.2933,1.1089,0.2933,-0.9879,0.2933,-0.1815,0.2933,0.746,0.2933,1.2298,0.2933,0.1008,0.2933,0.1613,0.2933,0.6855,0.2933,0.8468,0.2933,-2.2177,0.2933,0.4637,0.2933,1.4315,0.2933,0.9476,0.2933,-0.1008,0.2933,-1.0887
