x1_PD011,y1_PD011,x2_PD011,y2_PD011,x1_PD010,y1_PD010,x2_PD010,y2_PD010,x1_PD003,y1_PD003,x2_PD003,y2_PD003,x1_PD004,y1_PD004,x2_PD004,y2_PD004,x1_PD005,y1_PD005,x2_PD005,y2_PD005,x1_PD002,y1_PD002,x2_PD002,y2_PD002,x1_PD012,y1_PD012,x2_PD012,y2_PD012,x1_PD013,y1_PD013,x2_PD013,y2_PD013,x1_PD007,y1_PD007,x2_PD007,y2_PD007,x1_PD009,y1_PD009,x2_PD009,y2_PD009,x1_PD008,y1_PD008,x2_PD008,y2_PD008,x1_PD001,y1_PD001,x2_PD001,y2_PD001,x1_PD006,y1_PD006,x2_PD006,y2_PD006
11.04,-5.4032,11.04,-5.1008,11.04,-4.8387,11.04,-5.3629,11.04,-5.3629,11.04,-5.4234,11.04,-5.625,11.04,-11.5726,11.04,-5.3831,11.04,-10.6855,11.04,-6.2903,11.04,-6.5121,11.04,-5.0806,11.04,-5.3427,11.04,-5.6048,11.04,-3.0645,11.04,-6.0282,11.04,-6.0887,11.04,-4.879,11.04,-4.9597,11.04,-5.4234,11.04,-6.5323,11.04,-6.0887,11.04,-6.0484,11.04,-6.5121,11.04,-5.6653
11.0433,-5.4032,11.0433,-5.1613,11.0433,-4.9798,11.0433,-5.4637,11.0433,-5.4435,11.0433,-5.5242,11.0433,-5.9274,11.0433,-11.4516,11.0433,-5.1815,11.0433,-10.8468,11.0433,-6.2298,11.0433,-6.4113,11.0433,-5.0,11.0433,-5.2621,11.0433,-5.6048,11.0433,-3.2056,11.0433,-6.1694,11.0433,-5.6855,11.0433,-5.5847,11.0433,-5.0806,11.0433,-5.4234,11.0433,-6.4718,11.0433,-6.4113,11.0433,-5.9677,11.0433,-6.371,11.0433,-5.6452
11.0467,-5.5242,11.0467,-5.2016,11.0467,-4.7782,11.0467,-4.9395,11.0467,-5.4435,11.0467,-5.3024,11.0467,-5.9677,11.0467,-11.7742,11.0467,-5.3024,11.0467,-10.9073,11.0467,-6.3508,11.0467,-6.6935,11.0467,-5.0,11.0467,-5.4032,11.0467,-5.6452,11.0467,-3.004,11.0467,-5.9879,11.0467,-5.3226,11.0467,-5.3831,11.0467,-5.2218,11.0467,-5.4839,11.0467,-6.4919,11.0467,-7.2379,11.0467,-6.0887,11.0467,-6.6129,11.0467,-5.8266
11.05,-5.4637,11.05,-5.121,11.05,-5.0,11.05,-5.3831,11.05,-5.5645,11.05,-5.4637,11.05,-5.8669,11.05,-11.5524,11.05,-5.3024,11.05,-10.746,11.05,-6.1895,11.05,-6.5121,11.05,-5.121,11.05,-5.3024,11.05,-5.5444,11.05,-3.5081,11.05,-6.0484,11.05,-5.0806,11.05,-5.0605,11.05,-5.4234,11.05,-5.5242,11.05,-6.4113,11.05,-7.8226,11.05,-5.9476,11.05,-6.4919,11.05,-5.8468
11.0533,-5.5242,11.0533,-5.2621,11.0533,-5.0605,11.0533,-5.3427,11.0533,-5.3226,11.0533,-5.4839,11.0533,-5.8871,11.0533,-11.5121,11.0533,-5.2823,11.0533,-10.9073,11.0533,-6.1089,11.0533,-6.5524,11.0533,-5.1008,11.0533,-5.4032,11.0533,-5.5847,11.0533,-3.2661,11.0533,-6.0484,11.0533,-5.2621,11.0533,-5.4435,11.0533,-5.625,11.0533,-5.4839,11.0533,-6.4516,11.0533,-8.4677,11.0533,-5.9274,11.0533,-6.4113,11.0533,-5.8468
11.0567,-5.4839,11.0567,-5.1411,11.0567,-4.9798,11.0567,-5.3024,11.0567,-5.5847,11.0567,-5.4839,11.0567,-5.7661,11.0567,-11.5323,11.0567,-5.3629,11.0567,-10.5242,11.0567,-6.25,11.0567,-6.8548,11.0567,-5.1008,11.0567,-5.4234,11.0567,-5.7056,11.0567,-3.2258,11.0567,-6.1694,11.0567,-5.3629,11.0567,-5.3629,11.0567,-5.7863,11.0567,-5.4839,11.0567,-6.3911,11.0567,-8.4879,11.0567,-6.129,11.0567,-6.4919,11.0567,-5.6048
11.06,-5.5242,11.06,-5.2823,11.06,-5.0202,11.06,-5.6855,11.06,-5.4839,11.06,-5.504,11.06,-5.5645,11.06,-11.5524,11.06,-5.2823,11.06,-10.746,11.06,-6.3105,11.06,-6.5726,11.06,-5.1613,11.06,-5.4032,11.06,-5.504,11.06,-3.4476,11.06,-6.25,11.06,-5.7258,11.06,-5.5847,11.06,-6.0685,11.06,-5.4637,11.06,-6.371,11.06,-9.1532,11.06,-6.1895,11.06,-6.4919,11.06,-5.746
11.0633,-5.5242,11.0633,-5.1008,11.0633,-4.7581,11.0633,-5.6452,11.0633,-5.4839,11.0633,-5.4234,11.0633,-5.8065,11.0633,-11.5121,11.0633,-5.3427,11.0633,-10.8065,11.0633,-6.3508,11.0633,-6.5524,11.0633,-5.0806,11.0633,-5.2823,11.0633,-5.6452,11.0633,-3.4476,11.0633,-6.2097,11.0633,-5.9073,11.0633,-5.121,11.0633,-5.9274,11.0633,-5.3427,11.0633,-6.5726,11.0633,-9.4355,11.0633,-6.0685,11.0633,-6.5524,11.0633,-5.6855
11.0667,-5.504,11.0667,-5.2016,11.0667,-5.1008,11.0667,-5.4637,11.0667,-5.504,11.0667,-5.5645,11.0667,-5.7863,11.0667,-11.3911,11.0667,-5.4032,11.0667,-10.7056,11.0667,-6.2903,11.0667,-6.7944,11.0667,-5.0403,11.0667,-5.4637,11.0667,-5.7056,11.0667,-3.2258,11.0667,-6.2298,11.0667,-5.8065,11.0667,-5.4637,11.0667,-5.9476,11.0667,-5.6048,11.0667,-6.3911,11.0667,-9.1532,11.0667,-6.3306,11.0667,-6.7339,11.0667,-5.8266
11.07,-5.5645,11.07,-5.1815,11.07,-5.0806,11.07,-5.3024,11.07,-5.5645,11.07,-5.6048,11.07,-6.0282,11.07,-11.2702,11.07,-5.4839,11.07,-10.7661,11.07,-6.5726,11.07,-6.6129,11.07,-5.1613,11.07,-5.504,11.07,-5.6653,11.07,-3.3871,11.07,-6.1694,11.07,-5.9476,11.07,-5.6048,11.07,-5.6855,11.07,-5.4637,11.07,-6.4516,11.07,-9.4556,11.07,-6.25,11.07,-6.5121,11.07,-5.7258
11.0733,-5.6653,11.0733,-5.4234,11.0733,-5.1008,11.0733,-5.3629,11.0733,-5.5645,11.0733,-5.5444,11.0733,-5.9476,11.0733,-11.4919,11.0733,-5.5242,11.0733,-10.8669,11.0733,-6.4919,11.0733,-6.6532,11.0733,-5.3024,11.0733,-5.4637,11.0733,-5.625,11.0733,-3.4879,11.0733,-6.1089,11.0733,-5.8266,11.0733,-5.4234,11.0733,-5.8468,11.0733,-5.4234,11.0733,-6.5524,11.0733,-9.2339,11.0733,-6.3306,11.0733,-6.5726,11.0733,-5.9879
11.0767,-5.5444,11.0767,-5.3226,11.0767,-4.8992,11.0767,-5.4435,11.0767,-5.504,11.0767,-5.6048,11.0767,-5.9274,11.0767,-11.5927,11.0767,-5.3831,11.0767,-10.5242,11.0767,-6.5927,11.0767,-6.6734,11.0767,-5.1008,11.0767,-5.4839,11.0767,-5.6048,11.0767,-3.7298,11.0767,-6.129,11.0767,-5.746,11.0767,-5.746,11.0767,-5.9073,11.0767,-5.4839,11.0767,-6.3911,11.0767,-9.254,11.0767,-6.0887,11.0767,-6.6734,11.0767,-5.8266
11.08,-5.5242,11.08,-5.2621,11.08,-5.3629,11.08,-5.3226,11.08,-5.5847,11.08,-5.6452,11.08,-6.0282,11.08,-11.4516,11.08,-5.5242,11.08,-10.5242,11.08,-6.4516,11.08,-6.7339,11.08,-5.121,11.08,-5.6452,11.08,-5.5645,11.08,-3.8105,11.08,-6.1694,11.08,-5.8871,11.08,-5.7056,11.08,-5.8065,11.08,-5.5444,11.08,-6.2702,11.08,-9.0726,11.08,-6.3306,11.08,-6.5121,11.08,-5.746
11.0833,-5.5645,11.0833,-5.3427,11.0833,-5.1008,11.0833,-5.9476,11.0833,-5.5847,11.0833,-5.5242,11.0833,-5.8669,11.0833,-11.5927,11.0833,-5.504,11.0833,-10.6855,11.0833,-6.4113,11.0833,-6.8347,11.0833,-5.2419,11.0833,-5.5645,11.0833,-5.7258,11.0833,-3.7702,11.0833,-6.1694,11.0833,-5.9073,11.0833,-5.5242,11.0833,-5.9073,11.0833,-5.5444,11.0833,-6.2702,11.0833,-9.3548,11.0833,-6.2702,11.0833,-6.5524,11.0833,-5.8669
11.0867,-5.6452,11.0867,-5.2419,11.0867,-4.9597,11.0867,-5.5645,11.0867,-5.5847,11.0867,-5.6653,11.0867,-5.9274,11.0867,-11.5121,11.0867,-5.4435,11.0867,-10.6653,11.0867,-6.5323,11.0867,-6.754,11.0867,-5.2218,11.0867,-5.6452,11.0867,-5.6048,11.0867,-3.75,11.0867,-6.25,11.0867,-5.8266,11.0867,-5.746,11.0867,-5.8065,11.0867,-5.5242,11.0867,-6.1895,11.0867,-9.2944,11.0867,-6.3508,11.0867,-6.4718,11.0867,-5.8468
11.09,-5.625,11.09,-5.4839,11.09,-5.2218,11.09,-5.5444,11.09,-5.5242,11.09,-5.7056,11.09,-6.0685,11.09,-11.5726,11.09,-5.5444,11.09,-10.4839,11.09,-6.4113,11.09,-6.875,11.09,-5.3831,11.09,-5.6048,11.09,-5.6452,11.09,-4.1532,11.09,-6.2903,11.09,-5.8266,11.09,-5.7258,11.09,-6.0887,11.09,-5.5444,11.09,-6.0685,11.09,-9.3548,11.09,-6.3911,11.09,-6.5323,11.09,-5.8266
11.0933,-5.6048,11.0933,-5.3831,11.0933,-4.9798,11.0933,-5.504,11.0933,-5.6653,11.0933,-5.6653,11.0933,-5.9879,11.0933,-11.3911,11.0933,-5.4234,11.0933,-10.6452,11.0933,-6.4919,11.0933,-6.875,11.0933,-5.2218,11.0933,-5.5444,11.0933,-5.6048,11.0933,-4.1532,11.0933,-6.3306,11.0933,-5.8871,11.0933,-5.5242,11.0933,-5.9073,11.0933,-5.5242,11.0933,-6.2298,11.0933,-9.3145,11.0933,-6.2298,11.0933,-6.5726,11.0933,-5.9677
11.0967,-5.6452,11.0967,-5.3226,11.0967,-5.1815,11.0967,-5.7863,11.0967,-5.7258,11.0967,-5.6653,11.0967,-5.9879,11.0967,-11.4315,11.0967,-5.5847,11.0967,-10.7056,11.0967,-6.5323,11.0967,-6.9758,11.0967,-5.3831,11.0967,-5.6855,11.0967,-5.504,11.0967,-4.3145,11.0967,-6.3105,11.0967,-5.7863,11.0967,-5.5444,11.0967,-5.9274,11.0967,-5.5847,11.0967,-6.1492,11.0967,-9.6169,11.0967,-6.3306,11.0967,-6.6532,11.0967,-6.0685
11.1,-5.625,11.1,-5.3427,11.1,-5.0806,11.1,-5.6855,11.1,-5.8468,11.1,-5.5847,11.1,-6.0887,11.1,-11.2903,11.1,-5.5242,11.1,-10.7863,11.1,-6.6935,11.1,-6.8145,11.1,-5.3024,11.1,-5.6452,11.1,-5.4435,11.1,-4.5968,11.1,-6.2097,11.1,-5.9476,11.1,-5.7863,11.1,-6.0685,11.1,-5.625,11.1,-6.1089,11.1,-9.6371,11.1,-6.3508,11.1,-6.3306,11.1,-6.0282
11.1033,-5.5847,11.1033,-5.5847,11.1033,-5.4637,11.1033,-5.8065,11.1033,-5.7661,11.1033,-5.6452,11.1033,-6.0081,11.1033,-11.371,11.1033,-5.4435,11.1033,-10.7661,11.1033,-6.6734,11.1033,-6.8952,11.1033,-5.2621,11.1033,-5.6048,11.1033,-5.4839,11.1033,-4.6573,11.1033,-6.2298,11.1033,-5.9476,11.1033,-5.6452,11.1033,-5.9879,11.1033,-5.6048,11.1033,-6.0282,11.1033,-9.4556,11.1033,-6.3508,11.1033,-6.5726,11.1033,-6.1895
11.1067,-5.6855,11.1067,-5.4234,11.1067,-5.5645,11.1067,-5.7661,11.1067,-5.6653,11.1067,-5.746,11.1067,-6.25,11.1067,-11.4315,11.1067,-5.5444,11.1067,-10.6452,11.1067,-6.6331,11.1067,-6.996,11.1067,-5.3427,11.1067,-5.4435,11.1067,-5.4032,11.1067,-4.496,11.1067,-6.3911,11.1067,-5.9476,11.1067,-5.6653,11.1067,-6.0484,11.1067,-5.5242,11.1067,-6.0484,11.1067,-9.5565,11.1067,-6.5726,11.1067,-6.5726,11.1067,-6.0685
11.11,-5.6452,11.11,-5.3831,11.11,-5.504,11.11,-5.7863,11.11,-5.7258,11.11,-5.6855,11.11,-6.0081,11.11,-11.6331,11.11,-5.6048,11.11,-10.5645,11.11,-6.4718,11.11,-7.1371,11.11,-5.4032,11.11,-5.7056,11.11,-5.2419,11.11,-4.7782,11.11,-6.2298,11.11,-5.9677,11.11,-5.4839,11.11,-6.1895,11.11,-5.6653,11.11,-6.0887,11.11,-9.5363,11.11,-6.3105,11.11,-6.5927,11.11,-6.2298
11.1133,-5.6452,11.1133,-5.3226,11.1133,-5.4234,11.1133,-5.625,11.1133,-5.6855,11.1133,-5.7056,11.1133,-5.9274,11.1133,-11.4113,11.1133,-5.7258,11.1133,-10.7258,11.1133,-6.5323,11.1133,-6.9153,11.1133,-5.3629,11.1133,-5.7661,11.1133,-5.3024,11.1133,-4.7177,11.1133,-6.371,11.1133,-5.9476,11.1133,-5.8669,11.1133,-6.0685,11.1133,-5.5847,11.1133,-6.2298,11.1133,-9.5766,11.1133,-6.5927,11.1133,-6.7742,11.1133,-6.1089
11.1167,-5.625,11.1167,-5.4234,11.1167,-5.3831,11.1167,-5.7863,11.1167,-5.625,11.1167,-5.7661,11.1167,-6.3105,11.1167,-11.4315,11.1167,-5.6653,11.1167,-10.7258,11.1167,-6.6532,11.1167,-7.0766,11.1167,-5.4839,11.1167,-5.7056,11.1167,-5.3427,11.1167,-4.9798,11.1167,-6.4718,11.1167,-6.1694,11.1167,-5.7258,11.1167,-6.0484,11.1167,-5.4839,11.1167,-6.2903,11.1167,-9.5766,11.1167,-6.4315,11.1167,-6.5726,11.1167,-6.0685
11.12,-5.625,11.12,-5.5444,11.12,-5.5847,11.12,-5.7863,11.12,-5.6048,11.12,-5.7661,11.12,-6.3508,11.12,-11.6532,11.12,-5.6855,11.12,-10.5847,11.12,-6.5927,11.12,-7.0766,11.12,-5.3427,11.12,-5.6855,11.12,-5.3427,11.12,-4.7177,11.12,-6.371,11.12,-5.9073,11.12,-5.9274,11.12,-6.1492,11.12,-5.7661,11.12,-6.1089,11.12,-9.6169,11.12,-6.4718,11.12,-6.6331,11.12,-6.1492
11.1233,-5.6653,11.1233,-5.504,11.1233,-6.1895,11.1233,-5.6048,11.1233,-5.746,11.1233,-5.9476,11.1233,-6.7137,11.1233,-11.3911,11.1233,-5.5645,11.1233,-10.7863,11.1233,-6.4718,11.1233,-6.9758,11.1233,-5.4032,11.1233,-5.6855,11.1233,-5.2218,11.1233,-5.0806,11.1233,-6.5323,11.1233,-5.9073,11.1233,-5.9677,11.1233,-6.3508,11.1233,-5.6048,11.1233,-6.2298,11.1233,-9.5565,11.1233,-6.4315,11.1233,-6.7137,11.1233,-6.129
11.1267,-5.5444,11.1267,-5.6653,11.1267,-6.6532,11.1267,-5.6048,11.1267,-5.7258,11.1267,-6.3508,11.1267,-7.1169,11.1267,-11.2298,11.1267,-5.746,11.1267,-10.8871,11.1267,-6.5524,11.1267,-6.9153,11.1267,-5.5645,11.1267,-5.8266,11.1267,-5.2621,11.1267,-4.6573,11.1267,-6.5726,11.1267,-5.9879,11.1267,-5.6653,11.1267,-6.25,11.1267,-5.625,11.1267,-6.371,11.1267,-9.6371,11.1267,-6.6532,11.1267,-6.7137,11.1267,-6.1895
11.13,-5.5847,11.13,-5.5645,11.13,-7.1774,11.13,-5.6855,11.13,-5.6855,11.13,-6.875,11.13,-7.4798,11.13,-11.4919,11.13,-5.7056,11.13,-10.6855,11.13,-6.7742,11.13,-7.0766,11.13,-5.3427,11.13,-5.6855,11.13,-5.4435,11.13,-4.879,11.13,-6.4919,11.13,-6.0484,11.13,-5.8266,11.13,-6.2298,11.13,-5.5645,11.13,-6.1694,11.13,-9.5766,11.13,-6.6532,11.13,-6.6331,11.13,-6.25
11.1333,-5.7258,11.1333,-5.5645,11.1333,-6.9556,11.1333,-6.0685,11.1333,-5.7661,11.1333,-7.1573,11.1333,-7.8629,11.1333,-11.2903,11.1333,-5.7258,11.1333,-10.6048,11.1333,-6.6734,11.1333,-7.2782,11.1333,-5.3831,11.1333,-5.7661,11.1333,-5.4435,11.1333,-4.9194,11.1333,-6.5524,11.1333,-5.9879,11.1333,-5.9879,11.1333,-6.1694,11.1333,-5.6653,11.1333,-6.3911,11.1333,-9.6976,11.1333,-6.4516,11.1333,-6.8145,11.1333,-6.2298
11.1367,-5.8468,11.1367,-5.4839,11.1367,-6.7137,11.1367,-6.0081,11.1367,-5.8266,11.1367,-7.2379,11.1367,-7.9032,11.1367,-11.4919,11.1367,-5.8266,11.1367,-10.5847,11.1367,-6.6129,11.1367,-6.996,11.1367,-5.504,11.1367,-5.7661,11.1367,-5.3629,11.1367,-4.9395,11.1367,-6.6532,11.1367,-6.2097,11.1367,-5.9476,11.1367,-6.1089,11.1367,-5.6855,11.1367,-6.2903,11.1367,-9.5565,11.1367,-6.4315,11.1367,-6.7742,11.1367,-6.1895
11.14,-5.746,11.14,-5.5645,11.14,-6.5323,11.14,-5.8871,11.14,-5.7661,11.14,-7.0766,11.14,-8.4879,11.14,-11.6129,11.14,-5.7661,11.14,-10.9476,11.14,-6.6734,11.14,-7.1976,11.14,-5.4637,11.14,-5.9073,11.14,-5.3831,11.14,-5.1613,11.14,-6.6532,11.14,-6.1492,11.14,-6.0887,11.14,-6.1492,11.14,-5.7258,11.14,-6.3306,11.14,-9.5565,11.14,-6.5121,11.14,-6.8548,11.14,-6.1694
11.1433,-5.6855,11.1433,-5.4637,11.1433,-6.4516,11.1433,-6.1089,11.1433,-5.8468,11.1433,-6.7944,11.1433,-8.7903,11.1433,-11.5121,11.1433,-5.6653,11.1433,-10.7863,11.1433,-6.7944,11.1433,-7.0766,11.1433,-5.6452,11.1433,-5.746,11.1433,-5.4839,11.1433,-5.2621,11.1433,-6.6532,11.1433,-6.129,11.1433,-6.0484,11.1433,-6.3508,11.1433,-5.7863,11.1433,-6.3306,11.1433,-9.5363,11.1433,-6.7742,11.1433,-6.8145,11.1433,-6.2097
11.1467,-5.8065,11.1467,-5.3629,11.1467,-6.5524,11.1467,-6.0484,11.1467,-5.6855,11.1467,-6.6532,11.1467,-8.9315,11.1467,-11.2903,11.1467,-5.8065,11.1467,-10.7258,11.1467,-6.7944,11.1467,-7.0565,11.1467,-5.504,11.1467,-5.8468,11.1467,-5.3831,11.1467,-5.504,11.1467,-6.6331,11.1467,-6.1895,11.1467,-6.0282,11.1467,-6.2903,11.1467,-5.6653,11.1467,-6.1694,11.1467,-9.7379,11.1467,-6.4516,11.1467,-6.6935,11.1467,-6.1089
11.15,-5.9073,11.15,-5.5444,11.15,-6.6532,11.15,-6.0484,11.15,-5.7863,11.15,-6.6935,11.15,-9.375,11.15,-11.2903,11.15,-5.7863,11.15,-10.6452,11.15,-6.754,11.15,-7.1169,11.15,-5.4435,11.15,-5.8871,11.15,-5.5645,11.15,-5.6855,11.15,-6.6331,11.15,-6.1089,11.15,-5.9476,11.15,-6.3105,11.15,-5.7056,11.15,-6.2702,11.15,-9.7379,11.15,-6.5121,11.15,-6.7944,11.15,-6.1492
11.1533,-5.7863,11.1533,-5.625,11.1533,-6.5726,11.1533,-6.0484,11.1533,-5.8065,11.1533,-6.754,11.1533,-9.5565,11.1533,-11.4718,11.1533,-5.8669,11.1533,-10.7258,11.1533,-6.8145,11.1533,-7.1371,11.1533,-5.4032,11.1533,-6.0081,11.1533,-5.4839,11.1533,-5.9879,11.1533,-6.6532,11.1533,-6.1895,11.1533,-6.0484,11.1533,-6.3306,11.1533,-5.625,11.1533,-6.3105,11.1533,-9.7984,11.1533,-6.4718,11.1533,-6.7944,11.1533,-6.1895
11.1567,-5.8065,11.1567,-5.5242,11.1567,-6.4315,11.1567,-6.0887,11.1567,-5.8468,11.1567,-6.7944,11.1567,-9.8992,11.1567,-11.6532,11.1567,-5.9476,11.1567,-10.5645,11.1567,-6.9153,11.1567,-7.2581,11.1567,-5.4234,11.1567,-5.9879,11.1567,-5.3831,11.1567,-6.0887,11.1567,-6.9556,11.1567,-6.2097,11.1567,-5.9476,11.1567,-6.371,11.1567,-5.8065,11.1567,-6.4315,11.1567,-9.6774,11.1567,-6.6331,11.1567,-6.6532,11.1567,-6.1895
11.16,-5.8669,11.16,-5.5242,11.16,-6.6331,11.16,-5.9879,11.16,-5.8065,11.16,-6.7742,11.16,-9.9395,11.16,-11.4315,11.16,-5.8468,11.16,-10.7258,11.16,-6.754,11.16,-7.2782,11.16,-5.5645,11.16,-5.8871,11.16,-5.3024,11.16,-6.4919,11.16,-6.8145,11.16,-6.1694,11.16,-5.8266,11.16,-6.3105,11.16,-5.9073,11.16,-6.3105,11.16,-9.7581,11.16,-6.7339,11.16,-6.996,11.16,-6.2097
11.1633,-5.8065,11.1633,-5.5444,11.1633,-6.5524,11.1633,-6.0887,11.1633,-5.8871,11.1633,-6.9153,11.1633,-9.9798,11.1633,-11.5927,11.1633,-5.9073,11.1633,-10.8065,11.1633,-6.6935,11.1633,-7.2379,11.1633,-5.5645,11.1633,-5.9476,11.1633,-5.4637,11.1633,-6.5323,11.1633,-6.8548,11.1633,-6.3508,11.1633,-6.1492,11.1633,-6.4315,11.1633,-5.6452,11.1633,-6.2702,11.1633,-9.6976,11.1633,-6.7944,11.1633,-6.875,11.1633,-6.3105
11.1667,-5.7258,11.1667,-5.5444,11.1667,-6.9758,11.1667,-6.0282,11.1667,-5.8468,11.1667,-6.754,11.1667,-10.3226,11.1667,-11.4113,11.1667,-5.8669,11.1667,-10.6653,11.1667,-6.6331,11.1667,-7.1573,11.1667,-5.5242,11.1667,-5.8266,11.1667,-5.4234,11.1667,-6.5323,11.1667,-6.7742,11.1667,-6.129,11.1667,-6.1694,11.1667,-6.3508,11.1667,-5.9274,11.1667,-6.371,11.1667,-9.6573,11.1667,-6.754,11.1667,-6.875,11.1667,-6.0887
11.17,-5.7661,11.17,-5.7056,11.17,-6.7742,11.17,-6.0484,11.17,-5.7863,11.17,-6.9153,11.17,-10.9274,11.17,-11.3508,11.17,-5.9073,11.17,-10.746,11.17,-6.754,11.17,-7.379,11.17,-5.6452,11.17,-6.0484,11.17,-5.4234,11.17,-6.754,11.17,-6.8145,11.17,-6.3306,11.17,-6.1694,11.17,-6.25,11.17,-5.9274,11.17,-6.25,11.17,-9.6169,11.17,-6.7742,11.17,-7.1371,11.17,-6.4315
11.1733,-5.8266,11.1733,-5.6452,11.1733,-6.6734,11.1733,-6.129,11.1733,-5.8669,11.1733,-6.7944,11.1733,-10.8468,11.1733,-11.4315,11.1733,-5.746,11.1733,-10.7661,11.1733,-6.996,11.1733,-7.1976,11.1733,-5.6452,11.1733,-5.9879,11.1733,-5.4839,11.1733,-7.0363,11.1733,-6.9355,11.1733,-6.3105,11.1733,-6.0282,11.1733,-6.2097,11.1733,-5.8871,11.1733,-6.4113,11.1733,-9.6774,11.1733,-6.6129,11.1733,-6.996,11.1733,-6.3911
11.1767,-5.7863,11.1767,-5.7258,11.1767,-6.7137,11.1767,-6.0685,11.1767,-5.9073,11.1767,-6.9355,11.1767,-11.1694,11.1767,-11.6129,11.1767,-6.0081,11.1767,-10.7258,11.1767,-6.996,11.1767,-7.2782,11.1767,-5.7056,11.1767,-5.9476,11.1767,-5.6452,11.1767,-6.7742,11.1767,-6.8145,11.1767,-6.3105,11.1767,-6.2298,11.1767,-6.4315,11.1767,-5.9073,11.1767,-6.4113,11.1767,-9.7984,11.1767,-6.6331,11.1767,-6.8548,11.1767,-6.2903
11.18,-5.8065,11.18,-5.5444,11.18,-6.6331,11.18,-6.2903,11.18,-5.8669,11.18,-6.9556,11.18,-11.6129,11.18,-11.4718,11.18,-6.0484,11.18,-10.7863,11.18,-6.996,11.18,-7.3387,11.18,-5.7258,11.18,-6.129,11.18,-5.5444,11.18,-6.9355,11.18,-6.996,11.18,-6.3508,11.18,-6.2298,11.18,-6.3306,11.18,-5.8468,11.18,-6.5726,11.18,-9.7984,11.18,-6.6734,11.18,-6.7944,11.18,-6.2097
11.1833,-5.9073,11.1833,-5.6048,11.1833,-7.0363,11.1833,-6.129,11.1833,-5.9677,11.1833,-6.996,11.1833,-12.0766,11.1833,-11.3508,11.1833,-5.9476,11.1833,-10.746,11.1833,-6.7742,11.1833,-7.379,11.1833,-5.7661,11.1833,-6.0484,11.1833,-5.6452,11.1833,-7.0968,11.1833,-6.8952,11.1833,-6.3105,11.1833,-6.0887,11.1833,-6.1895,11.1833,-6.1694,11.1833,-6.4516,11.1833,-9.7782,11.1833,-6.7339,11.1833,-6.996,11.1833,-6.4919
11.1867,-5.9476,11.1867,-5.5847,11.1867,-6.7339,11.1867,-6.0081,11.1867,-5.9476,11.1867,-6.9355,11.1867,-12.4395,11.1867,-11.4516,11.1867,-5.9073,11.1867,-10.7661,11.1867,-6.7944,11.1867,-7.2984,11.1867,-5.6653,11.1867,-6.0484,11.1867,-5.7661,11.1867,-6.754,11.1867,-6.8347,11.1867,-6.371,11.1867,-6.1895,11.1867,-6.371,11.1867,-6.1895,11.1867,-6.3911,11.1867,-9.6976,11.1867,-6.8952,11.1867,-6.9758,11.1867,-6.3105
11.19,-6.3105,11.19,-5.6048,11.19,-6.5524,11.19,-6.1492,11.19,-5.9677,11.19,-7.0161,11.19,-13.0645,11.19,-11.5323,11.19,-5.9073,11.19,-10.8669,11.19,-6.9758,11.19,-7.6815,11.19,-5.625,11.19,-6.2298,11.19,-5.8065,11.19,-6.6331,11.19,-6.5726,11.19,-6.3105,11.19,-6.1694,11.19,-6.4315,11.19,-6.7339,11.19,-6.4315,11.19,-9.6774,11.19,-6.754,11.19,-7.0968,11.19,-6.3508
11.1933,-6.7137,11.1933,-5.6855,11.1933,-6.7944,11.1933,-6.25,11.1933,-5.8468,11.1933,-7.1169,11.1933,-13.2056,11.1933,-11.4516,11.1933,-5.9073,11.1933,-10.7661,11.1933,-6.9153,11.1933,-7.5403,11.1933,-5.5645,11.1933,-6.1895,11.1933,-5.7258,11.1933,-6.9355,11.1933,-6.5927,11.1933,-6.3508,11.1933,-6.2903,11.1933,-6.5121,11.1933,-6.7339,11.1933,-6.4516,11.1933,-9.6169,11.1933,-6.9355,11.1933,-6.9758,11.1933,-6.4113
11.1967,-6.3306,11.1967,-5.6452,11.1967,-6.8145,11.1967,-6.2702,11.1967,-5.8871,11.1967,-6.9758,11.1967,-13.8508,11.1967,-11.5726,11.1967,-6.0282,11.1967,-10.6855,11.1967,-7.0565,11.1967,-7.379,11.1967,-5.625,11.1967,-6.2298,11.1967,-5.8468,11.1967,-6.996,11.1967,-5.9274,11.1967,-6.371,11.1967,-6.2298,11.1967,-6.8145,11.1967,-6.9153,11.1967,-6.4516,11.1967,-9.5968,11.1967,-6.8145,11.1967,-7.0766,11.1967,-6.3105
11.2,-6.5121,11.2,-5.746,11.2,-6.7742,11.2,-6.2903,11.2,-5.8669,11.2,-6.9556,11.2,-14.2944,11.2,-11.5927,11.2,-6.0081,11.2,-10.7056,11.2,-7.0968,11.2,-7.4395,11.2,-5.7863,11.2,-6.1089,11.2,-5.8065,11.2,-6.6734,11.2,-5.9073,11.2,-6.3105,11.2,-6.371,11.2,-6.6129,11.2,-7.0766,11.2,-6.5524,11.2,-10.0,11.2,-6.875,11.2,-7.0565,11.2,-6.2903
