x,y
46.65,6.6331
46.6667,6.6532
46.6833,6.6734
46.7,6.6935
46.7167,6.7137
46.7333,6.7339
46.75,6.7339
46.7667,6.754
46.7833,6.7742
46.8,6.7944
46.8167,6.8145
46.8333,6.8145
46.85,6.8347
46.8667,6.8548
46.8833,6.875
46.9,6.8952
46.9167,6.9153
46.9333,6.9153
46.95,6.9355
46.9667,6.9556
46.9833,6.9758
47.0,6.996
47.0167,7.0161
47.0333,7.0161
47.05,7.0363
47.0667,7.0565
47.0833,7.0766
47.1,7.0968
47.1167,7.1169
47.1333,7.1169
47.15,7.1371
47.1667,7.1573
47.1833,7.1774
47.2,7.1976
47.2167,7.2177
47.2333,7.2177
47.25,7.2379
47.2667,7.2581
47.2833,7.2782
47.3,7.2984
47.3167,7.2984
47.3333,7.3185
47.35,7.3387
47.3667,7.3589
47.3833,7.379
47.4,7.3992
47.4167,7.3992
47.4333,7.4194
47.45,7.4395
47.4667,7.4597
47.4833,7.4798
47.5,7.5
47.5167,7.5
47.5333,7.5202
47.55,7.5403
47.5667,7.5605
47.5833,7.5806
47.6,7.6008
47.6167,7.6008
47.6333,7.621
47.65,7.6411
47.6667,7.6613
47.6833,7.6815
47.7,7.7016
47.7167,7.7016
47.7333,7.7218
47.75,7.7419
47.7667,7.7621
47.7833,7.7823
47.8,7.7823
47.8167,7.8024
47.8333,7.8226
47.85,7.8427
47.8667,7.8629
47.8833,7.8831
47.9,7.8831
47.9167,7.9032
47.9333,7.9234
47.95,7.9435
47.9667,7.9637
47.9833,7.9839
48.0,7.9839
48.0167,8.004
48.0333,8.0242
48.05,8.0444
48.0667,8.0645
48.0833,8.0847
48.1,8.0847
48.1167,8.1048
48.1333,8.125
48.15,8.1452
48.1667,8.1653
48.1833,8.1855
48.2,8.1855
48.2167,8.2056
48.2333,8.2258
48.25,8.246
48.2667,8.2661
48.2833,8.2863
48.3,8.2863
48.3167,8.3065
48.3333,8.3266
48.35,8.3468
48.3667,8.3669
48.3833,8.3669
48.4,8.3871
48.4167,8.4073
48.4333,8.4274
48.45,8.4476
48.4667,8.4677
48.4833,8.4677
48.5,8.4879
48.5167,8.5081
48.5333,8.5282
48.55,8.5484
48.5667,8.5685
48.5833,8.5685
48.6,8.5887
48.6167,8.6089
48.6333,8.629
48.65,8.6492
48.6667,8.6694
48.6833,8.6694
48.7,8.6895
48.7167,8.7097
48.7333,8.7298
48.75,8.75
48.7667,8.7702
48.7833,8.7702
48.8,8.7903
48.8167,8.8105
48.8333,8.8306
48.85,8.8508
48.8667,8.871
48.8833,8.871
48.9,8.8911
48.9167,8.9113
48.9333,8.9315
48.95,8.9516
48.9667,8.9718
48.9833,8.9718
49.0,8.9919
49.0167,9.0121
49.0333,9.0323
49.05,9.0524
49.0667,9.0726
49.0833,9.0726
49.1,9.0927
49.1167,9.1129
49.1333,9.1331
49.15,9.1532
49.1667,9.1532
49.1833,9.1734
49.2,9.1935
49.2167,9.2137
49.2333,9.2339
49.25,9.254
49.2667,9.254
49.2833,9.2742
49.3,9.2944
49.3167,9.3145
49.3333,9.3347
49.35,9.3548
49.3667,9.3548
49.3833,9.375
49.4,9.3952
49.4167,9.4153
49.4333,9.4355
49.45,9.4556
49.4667,9.4556
49.4833,9.4758
49.5,9.496
49.5167,9.5161
49.5333,9.5363
49.55,9.5565
49.5667,9.5565
49.5833,9.5766
49.6,9.5968
49.6167,9.6169
49.6333,9.6371
49.65,9.6573
49.6667,9.6573
49.6833,9.6774
49.7,9.6976
49.7167,9.7177
49.7333,9.7379
49.75,9.7581
49.7667,9.7581
49.7833,9.7782
49.8,9.7984
49.8167,9.8185
49.8333,9.8387
49.85,9.8589
49.8667,9.8589
49.8833,9.879
49.9,9.8992
49.9167,9.9194
49.9333,9.9395
49.95,9.9597
49.9667,9.9597
49.9833,9.9798
50.0,10.0
50.0167,9.9798
50.0333,9.9597
50.05,9.9597
50.0667,9.9395
50.0833,9.9194
50.1,9.8992
50.1167,9.879
50.1333,9.8589
50.15,9.8589
50.1667,9.8387
50.1833,9.8185
50.2,9.7984
50.2167,9.7782
50.2333,9.7581
50.25,9.7581
50.2667,9.7379
50.2833,9.7177
50.3,9.6976
50.3167,9.6774
50.3333,9.6573
50.35,9.6573
50.3667,9.6371
50.3833,9.6169
50.4,9.5968
50.4167,9.5766
50.4333,9.5565
50.45,9.5565
50.4667,9.5363
50.4833,9.5161
50.5,9.496
50.5167,9.4758
50.5333,9.4556
50.55,9.4556
50.5667,9.4355
50.5833,9.4153
50.6,9.3952
50.6167,9.375
50.6333,9.3548
50.65,9.3548
50.6667,9.3347
50.6833,9.3145
50.7,9.2944
50.7167,9.2742
50.7333,9.254
50.75,9.254
50.7667,9.2339
50.7833,9.2137
50.8,9.1935
50.8167,9.1734
50.8333,9.1532
50.85,9.1532
50.8667,9.1331
50.8833,9.1129
50.9,9.0927
50.9167,9.0726
50.9333,9.0726
50.95,9.0524
50.9667,9.0323
50.9833,9.0121
51.0,8.9919
51.0167,8.9718
51.0333,8.9718
51.05,8.9516
51.0667,8.9315
51.0833,8.9113
51.1,8.8911
51.1167,8.871
51.1333,8.871
51.15,8.8508
51.1667,8.8306
51.1833,8.8105
51.2,8.7903
51.2167,8.7702
51.2333,8.7702
51.25,8.75
51.2667,8.7298
51.2833,8.7097
51.3,8.6895
51.3167,8.6694
51.3333,8.6694
51.35,8.6492
51.3667,8.629
51.3833,8.6089
51.4,8.5887
51.4167,8.5685
51.4333,8.5685
51.45,8.5484
51.4667,8.5282
51.4833,8.5081
51.5,8.4879
51.5167,8.4677
51.5333,8.4677
51.55,8.4476
51.5667,8.4274
51.5833,8.4073
51.6,8.3871
51.6167,8.3669
51.6333,8.3669
51.65,8.3468
51.6667,8.3266
51.6833,8.3065
51.7,8.2863
51.7167,8.2863
51.7333,8.2661
51.75,8.246
51.7667,8.2258
51.7833,8.2056
51.8,8.1855
51.8167,8.1855
51.8333,8.1653
51.85,8.1452
51.8667,8.125
51.8833,8.1048
51.9,8.0847
51.9167,8.0847
51.9333,8.0645
51.95,8.0444
51.9667,8.0242
51.9833,8.004
52.0,7.9839
52.0167,7.9839
52.0333,7.9637
52.05,7.9435
52.0667,7.9234
52.0833,7.9032
52.1,7.8831
52.1167,7.8831
52.1333,7.8629
52.15,7.8427
52.1667,7.8226
52.1833,7.8024
52.2,7.7823
52.2167,7.7823
52.2333,7.7621
52.25,7.7419
52.2667,7.7218
52.2833,7.7016
52.3,7.7016
52.3167,7.6815
52.3333,7.6613
52.35,7.6411
52.3667,7.621
52.3833,7.6008
52.4,7.6008
52.4167,7.5806
52.4333,7.5605
52.45,7.5403
52.4667,7.5202
52.4833,7.5
52.5,7.5
52.5167,7.4798
52.5333,7.4597
52.55,7.4395
52.5667,7.4194
52.5833,7.3992
52.6,7.3992
52.6167,7.379
52.6333,7.3589
52.65,7.3387
52.6667,7.3185
52.6833,7.2984
52.7,7.2984
52.7167,7.2782
52.7333,7.2581
52.75,7.2379
52.7667,7.2177
52.7833,7.2177
52.8,7.1976
52.8167,7.1774
52.8333,7.1573
52.85,7.1371
52.8667,7.1169
52.8833,7.1169
52.9,7.0968
52.9167,7.0766
52.9333,7.0565
52.95,7.0363
52.9667,7.0161
52.9833,7.0161
53.0,6.996
53.0167,6.9758
53.0333,6.9556
53.05,6.9355
53.0667,6.9153
53.0833,6.9153
53.1,6.8952
53.1167,6.875
53.1333,6.8548
53.15,6.8347
53.1667,6.8145
53.1833,6.8145
53.2,6.7944
53.2167,6.7742
53.2333,6.754
53.25,6.7339
53.2667,6.7339
53.2833,6.7137
53.3,6.6935
53.3167,6.6734
53.3333,6.6532
53.35,6.6331
53.3667,6.6331
53.3833,6.6129
53.4,6.5927
53.4167,6.5726
53.4333,6.5524
53.45,6.5323
53.4667,6.5323
53.4833,6.5121
53.5,6.4919
53.5167,6.4718
53.5333,6.4516
53.55,6.4315
53.5667,6.4315
53.5833,6.4113
53.6,6.3911
53.6167,6.371
53.6333,6.3508
53.65,6.3306
53.6667,6.3306
53.6833,6.3105
53.7,6.2903
53.7167,6.2702
53.7333,6.25
53.75,6.25
53.7667,6.2298
53.7833,6.2097
53.8,6.1895
53.8167,6.1694
53.8333,6.1492
53.85,6.1492
53.8667,6.129
53.8833,6.1089
53.9,6.0887
53.9167,6.0685
53.9333,6.0484
53.95,6.0484
53.9667,6.0282
53.9833,6.0081
54.0,5.9879
54.0167,5.9677
54.0333,5.9476
54.05,5.9476
54.0667,5.9274
54.0833,5.9073
54.1,5.8871
54.1167,5.8669
54.1333,5.8669
54.15,5.8468
54.1667,5.8266
54.1833,5.8065
54.2,5.7863
54.2167,5.7661
54.2333,5.7661
54.25,5.746
54.2667,5.7258
54.2833,5.7056
54.3,5.6855
54.3167,5.6653
54.3333,5.6653
54.35,5.6452
54.3667,5.625
54.3833,5.6048
54.4,5.5847
54.4167,5.5645
54.4333,5.5645
54.45,5.5444
54.4667,5.5242
54.4833,5.504
54.5,5.4839
54.5167,5.4637
54.5333,5.4637
54.55,5.4435
54.5667,5.4234
54.5833,5.4032
54.6,5.3831
54.6167,5.3831
54.6333,5.3629
54.65,5.3427
54.6667,5.3226
54.6833,5.3024
54.7,5.2823
54.7167,5.2823
54.7333,5.2621
54.75,5.2419
54.7667,5.2218
54.7833,5.2016
54.8,5.1815
54.8167,5.1815
54.8333,5.1613
54.85,5.1411
54.8667,5.121
54.8833,5.1008
54.9,5.0806
54.9167,5.0806
54.9333,5.0605
54.95,5.0403
54.9667,5.0202
54.9833,5.0
55.0,5.0
55.0167,4.9798
55.0333,4.9597
55.05,4.9395
55.0667,4.9194
55.0833,4.8992
55.1,4.8992
55.1167,4.879
55.1333,4.8589
55.15,4.8387
55.1667,4.8185
55.1833,4.7984
55.2,4.7984
55.2167,4.7782
55.2333,4.7581
55.25,4.7379
55.2667,4.7177
55.2833,4.6976
55.3,4.6976
55.3167,4.6774
55.3333,4.6573
55.35,4.6371
55.3667,4.6169
55.3833,4.6169
55.4,4.5968
55.4167,4.5766
55.4333,4.5565
55.45,4.5363
55.4667,4.5161
55.4833,4.5161
55.5,4.496
55.5167,4.4758
55.5333,4.4556
55.55,4.4355
55.5667,4.4153
55.5833,4.4153
55.6,4.3952
55.6167,4.375
55.6333,4.3548
55.65,4.3347
55.6667,4.3145
55.6833,4.3145
55.7,4.2944
55.7167,4.2742
55.7333,4.254
55.75,4.2339
55.7667,4.2339
55.7833,4.2137
55.8,4.1935
55.8167,4.1734
55.8333,4.1532
55.85,4.1331
55.8667,4.1331
55.8833,4.1129
55.9,4.0927
55.9167,4.0726
55.9333,4.0524
55.95,4.0323
55.9667,4.0323
55.9833,4.0121
56.0,3.9919
56.0167,3.9718
56.0333,3.9516
56.05,3.9315
56.0667,3.9315
56.0833,3.9113
56.1,3.8911
56.1167,3.871
56.1333,3.8508
56.15,3.8508
56.1667,3.8306
56.1833,3.8105
56.2,3.7903
56.2167,3.7702
56.2333,3.75
56.25,3.75
56.2667,3.7298
56.2833,3.7097
56.3,3.6895
56.3167,3.6694
56.3333,3.6492
56.35,3.6492
56.3667,3.629
56.3833,3.6089
56.4,3.5887
56.4167,3.5685
56.4333,3.5685
56.45,3.5484
56.4667,3.5282
56.4833,3.5081
56.5,3.4879
56.5167,3.4677
56.5333,3.4677
56.55,3.4476
56.5667,3.4274
56.5833,3.4073
56.6,3.3871
56.6167,3.3669
56.6333,3.3669
56.65,3.3468
56.6667,3.3266
56.6833,3.3065
56.7,3.2863
56.7167,3.2661
56.7333,3.2661
56.75,3.246
56.7667,3.2258
56.7833,3.2056
56.8,3.1855
56.8167,3.1855
56.8333,3.1653
56.85,3.1452
56.8667,3.125
56.8833,3.1048
56.9,3.0847
56.9167,3.0847
56.9333,3.0645
56.95,3.0444
56.9667,3.0242
56.9833,3.004
57.0,2.9839
57.0167,2.9839
57.0333,2.9637
57.05,2.9435
57.0667,2.9234
57.0833,2.9032
57.1,2.9032
57.1167,2.8831
57.1333,2.8629
57.15,2.8427
57.1667,2.8226
57.1833,2.8024
57.2,2.8024
57.2167,2.7823
57.2333,2.7621
57.25,2.7419
57.2667,2.7218
57.2833,2.7016
57.3,2.7016
57.3167,2.6815
57.3333,2.6613
57.35,2.6411
57.3667,2.621
57.3833,2.6008
57.4,2.6008
57.4167,2.5806
57.4333,2.5605
57.45,2.5403
57.4667,2.5202
57.4833,2.5202
57.5,2.5
57.5167,2.4798
57.5333,2.4597
57.55,2.4395
57.5667,2.4194
57.5833,2.4194
57.6,2.3992
57.6167,2.379
57.6333,2.3589
57.65,2.3387
57.6667,2.3185
57.6833,2.3185
57.7,2.2984
57.7167,2.2782
57.7333,2.2581
57.75,2.2379
57.7667,2.2379
57.7833,2.2177
57.8,2.1976
57.8167,2.1774
57.8333,2.1573
57.85,2.1371
57.8667,2.1371
57.8833,2.1169
57.9,2.0968
57.9167,2.0766
57.9333,2.0565
57.95,2.0363
57.9667,2.0363
57.9833,2.0161
58.0,1.996
58.0167,1.9758
58.0333,1.9556
58.05,1.9355
58.0667,1.9355
58.0833,1.9153
58.1,1.8952
58.1167,1.875
58.1333,1.8548
58.15,1.8548
58.1667,1.8347
58.1833,1.8145
58.2,1.7944
58.2167,1.7742
58.2333,1.754
58.25,1.754
58.2667,1.7339
58.2833,1.7137
58.3,1.6935
58.3167,1.6734
58.3333,1.6532
58.35,1.6532
58.3667,1.6331
58.3833,1.6129
58.4,1.5927
58.4167,1.5726
58.4333,1.5726
58.45,1.5524
58.4667,1.5323
58.4833,1.5121
58.5,1.4919
58.5167,1.4718
58.5333,1.4718
58.55,1.4516
58.5667,1.4315
58.5833,1.4113
58.6,1.3911
58.6167,1.371
58.6333,1.371
58.65,1.3508
58.6667,1.3306
58.6833,1.3105
58.7,1.2903
58.7167,1.2702
58.7333,1.2702
58.75,1.25
58.7667,1.2298
58.7833,1.2097
58.8,1.1895
58.8167,1.1895
58.8333,1.1694
58.85,1.1492
58.8667,1.129
58.8833,1.1089
58.9,1.0887
58.9167,1.0887
58.9333,1.0685
58.95,1.0484
58.9667,1.0282
58.9833,1.0081
59.0,0.9879
59.0167,0.9879
59.0333,0.9677
59.05,0.9476
59.0667,0.9274
59.0833,0.9073
59.1,0.9073
59.1167,0.8871
59.1333,0.8669
59.15,0.8468
59.1667,0.8266
59.1833,0.8065
59.2,0.8065
59.2167,0.7863
59.2333,0.7661
59.25,0.746
59.2667,0.7258
59.2833,0.7056
59.3,0.7056
59.3167,0.6855
59.3333,0.6653
59.35,0.6452
59.3667,0.625
59.3833,0.625
59.4,0.6048
59.4167,0.5847
59.4333,0.5645
59.45,0.5444
59.4667,0.5242
59.4833,0.5242
59.5,0.504
59.5167,0.4839
59.5333,0.4637
59.55,0.4435
59.5667,0.4234
59.5833,0.4234
59.6,0.4032
59.6167,0.3831
59.6333,0.3629
59.65,0.3427
59.6667,0.3226
59.6833,0.3226
59.7,0.3024
59.7167,0.2823
59.7333,0.2621
59.75,0.2419
59.7667,0.2419
59.7833,0.2218
59.8,0.2016
59.8167,0.1815
59.8333,0.1613
59.85,0.1411
59.8667,0.1411
59.8833,0.121
59.9,0.1008
59.9167,0.0806
59.9333,0.0605
59.95,0.0403
59.9667,0.0403
59.9833,0.0202
60.0,0.0
60.0167,-0.0202
60.0333,-0.0403
60.05,-0.0403
60.0667,-0.0605
60.0833,-0.0806
60.1,-0.1008
60.1167,-0.121
60.1333,-0.1411
60.15,-0.1411
60.1667,-0.1613
60.1833,-0.1815
60.2,-0.2016
60.2167,-0.2218
60.2333,-0.2419
60.25,-0.2419
60.2667,-0.2621
60.2833,-0.2823
60.3,-0.3024
60.3167,-0.3226
60.3333,-0.3226
60.35,-0.3427
60.3667,-0.3629
60.3833,-0.3831
60.4,-0.4032
60.4167,-0.4234
60.4333,-0.4234
60.45,-0.4435
60.4667,-0.4637
60.4833,-0.4839
60.5,-0.504
60.5167,-0.5242
60.5333,-0.5242
60.55,-0.5444
60.5667,-0.5645
60.5833,-0.5847
60.6,-0.6048
60.6167,-0.625
60.6333,-0.625
60.65,-0.6452
60.6667,-0.6653
60.6833,-0.6855
60.7,-0.7056
60.7167,-0.7056
60.7333,-0.7258
60.75,-0.746
60.7667,-0.7661
60.7833,-0.7863
60.8,-0.8065
60.8167,-0.8065
60.8333,-0.8266
60.85,-0.8468
60.8667,-0.8669
60.8833,-0.8871
60.9,-0.9073
60.9167,-0.9073
60.9333,-0.9274
60.95,-0.9476
60.9667,-0.9677
60.9833,-0.9879
61.0,-0.9879
61.0167,-1.0081
61.0333,-1.0282
61.05,-1.0484
61.0667,-1.0685
61.0833,-1.0887
61.1,-1.0887
61.1167,-1.1089
61.1333,-1.129
61.15,-1.1492
61.1667,-1.1694
61.1833,-1.1895
61.2,-1.1895
61.2167,-1.2097
61.2333,-1.2298
61.25,-1.25
61.2667,-1.2702
61.2833,-1.2702
61.3,-1.2903
61.3167,-1.3105
61.3333,-1.3306
61.35,-1.3508
61.3667,-1.371
61.3833,-1.371
61.4,-1.3911
61.4167,-1.4113
61.4333,-1.4315
61.45,-1.4516
61.4667,-1.4718
61.4833,-1.4718
61.5,-1.4919
61.5167,-1.5121
61.5333,-1.5323
61.55,-1.5524
61.5667,-1.5726
61.5833,-1.5726
61.6,-1.5927
61.6167,-1.6129
61.6333,-1.6331
61.65,-1.6532
61.6667,-1.6532
61.6833,-1.6734
61.7,-1.6935
61.7167,-1.7137
61.7333,-1.7339
61.75,-1.754
61.7667,-1.754
61.7833,-1.7742
61.8,-1.7944
61.8167,-1.8145
61.8333,-1.8347
61.85,-1.8548
61.8667,-1.8548
61.8833,-1.875
61.9,-1.8952
61.9167,-1.9153
61.9333,-1.9355
61.95,-1.9355
61.9667,-1.9556
61.9833,-1.9758
62.0,-1.996
62.0167,-2.0161
62.0333,-2.0363
62.05,-2.0363
62.0667,-2.0565
62.0833,-2.0766
62.1,-2.0968
62.1167,-2.1169
62.1333,-2.1371
62.15,-2.1371
62.1667,-2.1573
62.1833,-2.1774
62.2,-2.1976
62.2167,-2.2177
62.2333,-2.2379
62.25,-2.2379
62.2667,-2.2581
62.2833,-2.2782
62.3,-2.2984
62.3167,-2.3185
62.3333,-2.3185
62.35,-2.3387
62.3667,-2.3589
62.3833,-2.379
62.4,-2.3992
62.4167,-2.4194
62.4333,-2.4194
62.45,-2.4395
62.4667,-2.4597
62.4833,-2.4798
62.5,-2.5
62.5167,-2.5202
62.5333,-2.5202
62.55,-2.5403
62.5667,-2.5605
62.5833,-2.5806
62.6,-2.6008
62.6167,-2.6008
62.6333,-2.621
62.65,-2.6411
62.6667,-2.6613
62.6833,-2.6815
62.7,-2.7016
62.7167,-2.7016
62.7333,-2.7218
62.75,-2.7419
62.7667,-2.7621
62.7833,-2.7823
62.8,-2.8024
62.8167,-2.8024
62.8333,-2.8226
62.85,-2.8427
62.8667,-2.8629
62.8833,-2.8831
62.9,-2.9032
62.9167,-2.9032
62.9333,-2.9234
62.95,-2.9435
62.9667,-2.9637
62.9833,-2.9839
63.0,-2.9839
63.0167,-3.004
63.0333,-3.0242
63.05,-3.0444
63.0667,-3.0645
63.0833,-3.0847
63.1,-3.0847
63.1167,-3.1048
63.1333,-3.125
63.15,-3.1452
63.1667,-3.1653
63.1833,-3.1855
63.2,-3.1855
63.2167,-3.2056
63.2333,-3.2258
63.25,-3.246
63.2667,-3.2661
63.2833,-3.2661
63.3,-3.2863
63.3167,-3.3065
63.3333,-3.3266
63.35,-3.3468
63.3667,-3.3669
63.3833,-3.3669
63.4,-3.3871
63.4167,-3.4073
63.4333,-3.4274
63.45,-3.4476
63.4667,-3.4677
63.4833,-3.4677
63.5,-3.4879
63.5167,-3.5081
63.5333,-3.5282
63.55,-3.5484
63.5667,-3.5685
63.5833,-3.5685
63.6,-3.5887
63.6167,-3.6089
63.6333,-3.629
63.65,-3.6492
63.6667,-3.6492
63.6833,-3.6694
63.7,-3.6895
63.7167,-3.7097
63.7333,-3.7298
63.75,-3.75
63.7667,-3.75
63.7833,-3.7702
63.8,-3.7903
63.8167,-3.8105
63.8333,-3.8306
63.85,-3.8508
63.8667,-3.8508
63.8833,-3.871
63.9,-3.8911
63.9167,-3.9113
63.9333,-3.9315
63.95,-3.9315
63.9667,-3.9516
63.9833,-3.9718
64.0,-3.9919
64.0167,-4.0121
64.0333,-4.0323
64.05,-4.0323
64.0667,-4.0524
64.0833,-4.0726
64.1,-4.0927
64.1167,-4.1129
64.1333,-4.1331
64.15,-4.1331
64.1667,-4.1532
64.1833,-4.1734
64.2,-4.1935
64.2167,-4.2137
64.2333,-4.2339
64.25,-4.2339
64.2667,-4.254
64.2833,-4.2742
64.3,-4.2944
64.3167,-4.3145
64.3333,-4.3145
64.35,-4.3347
64.3667,-4.3548
64.3833,-4.375
64.4,-4.3952
64.4167,-4.4153
64.4333,-4.4153
64.45,-4.4355
64.4667,-4.4556
64.4833,-4.4758
64.5,-4.496
64.5167,-4.5161
64.5333,-4.5161
64.55,-4.5363
64.5667,-4.5565
64.5833,-4.5766
64.6,-4.5968
64.6167,-4.6169
64.6333,-4.6169
64.65,-4.6371
64.6667,-4.6573
64.6833,-4.6774
64.7,-4.6976
64.7167,-4.6976
64.7333,-4.7177
64.75,-4.7379
64.7667,-4.7581
64.7833,-4.7782
64.8,-4.7984
64.8167,-4.7984
64.8333,-4.8185
64.85,-4.8387
64.8667,-4.8589
64.8833,-4.879
64.9,-4.8992
64.9167,-4.8992
64.9333,-4.9194
64.95,-4.9395
64.9667,-4.9597
64.9833,-4.9798
65.0,-5.0
65.0167,-5.0
65.0333,-5.0202
65.05,-5.0403
65.0667,-5.0605
65.0833,-5.0806
65.1,-5.0806
65.1167,-5.1008
65.1333,-5.121
65.15,-5.1411
65.1667,-5.1613
65.1833,-5.1815
65.2,-5.1815
65.2167,-5.2016
65.2333,-5.2218
65.25,-5.2419
65.2667,-5.2621
65.2833,-5.2823
65.3,-5.2823
65.3167,-5.3024
65.3333,-5.3226
65.35,-5.3427
65.3667,-5.3629
65.3833,-5.3831
65.4,-5.3831
65.4167,-5.4032
65.4333,-5.4234
65.45,-5.4435
65.4667,-5.4637
65.4833,-5.4637
65.5,-5.4839
65.5167,-5.504
65.5333,-5.5242
65.55,-5.5444
65.5667,-5.5645
65.5833,-5.5645
65.6,-5.5847
65.6167,-5.6048
65.6333,-5.625
65.65,-5.6452
65.6667,-5.6653
65.6833,-5.6653
65.7,-5.6855
65.7167,-5.7056
65.7333,-5.7258
65.75,-5.746
65.7667,-5.7661
65.7833,-5.7661
65.8,-5.7863
65.8167,-5.8065
65.8333,-5.8266
65.85,-5.8468
65.8667,-5.8669
65.8833,-5.8669
65.9,-5.8871
65.9167,-5.9073
65.9333,-5.9274
65.95,-5.9476
65.9667,-5.9476
65.9833,-5.9677
66.0,-5.9879
66.0167,-6.0081
66.0333,-6.0282
66.05,-6.0484
66.0667,-6.0484
66.0833,-6.0685
66.1,-6.0887
66.1167,-6.1089
66.1333,-6.129
66.15,-6.1492
66.1667,-6.1492
66.1833,-6.1694
66.2,-6.1895
66.2167,-6.2097
66.2333,-6.2298
66.25,-6.25
66.2667,-6.25
66.2833,-6.2702
66.3,-6.2903
66.3167,-6.3105
66.3333,-6.3306
66.35,-6.3306
66.3667,-6.3508
66.3833,-6.371
66.4,-6.3911
66.4167,-6.4113
66.4333,-6.4315
66.45,-6.4315
66.4667,-6.4516
66.4833,-6.4718
66.5,-6.4919
66.5167,-6.5121
66.5333,-6.5323
66.55,-6.5323
66.5667,-6.5524
66.5833,-6.5726
66.6,-6.5927
66.6167,-6.6129
66.6333,-6.6331
66.65,-6.6331
66.6667,-6.6532
66.6833,-6.6734
66.7,-6.6935
66.7167,-6.7137
66.7333,-6.7339
66.75,-6.7339
66.7667,-6.754
66.7833,-6.7742
66.8,-6.7944
66.8167,-6.8145
66.8333,-6.8145
66.85,-6.8347
66.8667,-6.8548
66.8833,-6.875
66.9,-6.8952
66.9167,-6.9153
66.9333,-6.9153
66.95,-6.9355
66.9667,-6.9556
66.9833,-6.9758
67.0,-6.996
67.0167,-7.0161
67.0333,-7.0161
67.05,-7.0363
67.0667,-7.0565
67.0833,-7.0766
67.1,-7.0968
67.1167,-7.1169
67.1333,-7.1169
67.15,-7.1371
67.1667,-7.1573
67.1833,-7.1774
67.2,-7.1976
67.2167,-7.2177
67.2333,-7.2177
67.25,-7.2379
67.2667,-7.2581
67.2833,-7.2782
67.3,-7.2984
67.3167,-7.2984
67.3333,-7.3185
67.35,-7.3387
67.3667,-7.3589
67.3833,-7.379
67.4,-7.3992
67.4167,-7.3992
67.4333,-7.4194
67.45,-7.4395
67.4667,-7.4597
67.4833,-7.4798
67.5,-7.5
67.5167,-7.5
67.5333,-7.5202
67.55,-7.5403
67.5667,-7.5605
67.5833,-7.5806
67.6,-7.6008
67.6167,-7.6008
67.6333,-7.621
67.65,-7.6411
67.6667,-7.6613
67.6833,-7.6815
67.7,-7.7016
67.7167,-7.7016
67.7333,-7.7218
67.75,-7.7419
67.7667,-7.7621
67.7833,-7.7823
67.8,-7.7823
67.8167,-7.8024
67.8333,-7.8226
67.85,-7.8427
67.8667,-7.8629
67.8833,-7.8831
67.9,-7.8831
67.9167,-7.9032
67.9333,-7.9234
67.95,-7.9435
67.9667,-7.9637
67.9833,-7.9839
68.0,-7.9839
68.0167,-8.004
68.0333,-8.0242
68.05,-8.0444
68.0667,-8.0645
68.0833,-8.0847
68.1,-8.0847
68.1167,-8.1048
68.1333,-8.125
68.15,-8.1452
68.1667,-8.1653
68.1833,-8.1855
68.2,-8.1855
68.2167,-8.2056
68.2333,-8.2258
68.25,-8.246
68.2667,-8.2661
68.2833,-8.2863
68.3,-8.2863
68.3167,-8.3065
68.3333,-8.3266
68.35,-8.3468
68.3667,-8.3669
68.3833,-8.3669
68.4,-8.3871
68.4167,-8.4073
68.4333,-8.4274
68.45,-8.4476
68.4667,-8.4677
68.4833,-8.4677
68.5,-8.4879
68.5167,-8.5081
68.5333,-8.5282
68.55,-8.5484
68.5667,-8.5685
68.5833,-8.5685
68.6,-8.5887
68.6167,-8.6089
68.6333,-8.629
68.65,-8.6492
68.6667,-8.6694
68.6833,-8.6694
68.7,-8.6895
68.7167,-8.7097
68.7333,-8.7298
68.75,-8.75
68.7667,-8.7702
68.7833,-8.7702
68.8,-8.7903
68.8167,-8.8105
68.8333,-8.8306
68.85,-8.8508
68.8667,-8.871
68.8833,-8.871
68.9,-8.8911
68.9167,-8.9113
68.9333,-8.9315
68.95,-8.9516
68.9667,-8.9718
68.9833,-8.9718
69.0,-8.9919
69.0167,-9.0121
69.0333,-9.0323
69.05,-9.0524
69.0667,-9.0726
69.0833,-9.0726
69.1,-9.0927
69.1167,-9.1129
69.1333,-9.1331
69.15,-9.1532
69.1667,-9.1532
69.1833,-9.1734
69.2,-9.1935
69.2167,-9.2137
69.2333,-9.2339
69.25,-9.254
69.2667,-9.254
69.2833,-9.2742
69.3,-9.2944
69.3167,-9.3145
69.3333,-9.3347
69.35,-9.3548
69.3667,-9.3548
69.3833,-9.375
69.4,-9.3952
69.4167,-9.4153
69.4333,-9.4355
69.45,-9.4556
69.4667,-9.4556
69.4833,-9.4758
69.5,-9.496
69.5167,-9.5161
69.5333,-9.5363
69.55,-9.5565
69.5667,-9.5565
69.5833,-9.5766
69.6,-9.5968
69.6167,-9.6169
69.6333,-9.6371
69.65,-9.6573
69.6667,-9.6573
69.6833,-9.6774
69.7,-9.6976
69.7167,-9.7177
69.7333,-9.7379
69.75,-9.7581
69.7667,-9.7581
69.7833,-9.7782
69.8,-9.7984
69.8167,-9.8185
69.8333,-9.8387
69.85,-9.8589
69.8667,-9.8589
69.8833,-9.879
69.9,-9.8992
69.9167,-9.9194
69.9333,-9.9395
69.95,-9.9597
